transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
d,0.5988825,8g38eTue,18,2.025,2.205
cats,0.87338424,8g38eTue,19,0.985,1.165
shoes,0.94507915,8g38eTue,20,1.165,1.3800000000000001
up and down,0.92140484,8g38eTue,21,2.37,2.91
injection,0.98762906,8g38eTue,22,2.895,3.02
helmet,0.98762906,8g38eTue,23,1.22,1.5050000000000001
Mel,0.8362547,8g38eTue,24,1.02,1.29
shower,0.98762906,8g38eTue,25,1.2750000000000001,1.5150000000000001
mandate,0.88917947,8g38eTue,26,2.0300000000000002,2.435
lightbulb,0.92165744,8g38eTue,27,1.35,1.75
pen,0.89436686,8g38eTue,28,1.23,1.465
pound,0.783378,8g38eTue,29,1.06,1.3
tree,0.946192,8g38eTue,30,1.45,1.625
jacket,0.98762906,8g38eTue,31,1.58,1.725
squirrel,0.98762906,8g38eTue,32,1.225,1.495
stethoscope,0.98762906,8g38eTue,33,1.79,1.895
Apple,1,8g38eTue,34,1.335,1.6500000000000001
chain,0.98762906,8g38eTue,35,1.1,1.335
Google,0.7769336,8g38eTue,36,1.425,1.71
house,1,8g38eTue,37,0.9500000000000001,1.17
ghost,0.9345179,8g38eTue,38,1.12,1.365
dentist,0.98762906,8g38eTue,39,2.085,2.2800000000000002
hamburger,0.98762906,8g38eTue,40,1.035,1.41
sweater,0.9601537,8g38eTue,41,1.6300000000000001,1.8800000000000001
skeleton,0.98762906,8g38eTue,42,1.12,1.305
dinosaur,0.98762906,8g38eTue,43,1.16,1.42
NA,NA,8g38eTue,44,1.045,1.295
NA,NA,8g38eTue,45,2.13,4.16
kangaroo,0.92672217,8g38eTue,46,1.06,3.415
window,1,8g38eTue,47,0.9400000000000001,1.32
mushroom,0.98762906,8g38eTue,48,1.825,2.27
Mouse,0.98762906,8g38eTue,49,1.855,2.13
bag,0.9776769,8g38eTue,50,1.025,1.41
brush,0.93152004,8g38eTue,51,1.965,2.2800000000000002
swing,0.97754955,8g38eTue,52,2.33,2.595
Lobster,0.98021704,8g38eTue,53,2.2,2.43
puzzle,1,8g38eTue,54,1.545,1.9100000000000001
NA,NA,8g38eTue,55,NA,NA
porcupine,0.98762906,8g38eTue,56,1.61,2.1350000000000002
chest,0.7895425,8g38eTue,57,1.325,1.53
pirate,0.9421144,8g38eTue,58,1.2,1.54
spider,1,8g38eTue,59,1.235,1.475
brush,0.9530301,8g38eTue,60,1.02,1.31
chimney,0.9848398,8g38eTue,61,1.2750000000000001,1.565
butter,0.98762906,8g38eTue,62,1.69,2.015
bed,0.978704,8g38eTue,63,1.125,1.3800000000000001
peace,0.8138871,8g38eTue,64,1.465,1.62
door,0.9523477,8g38eTue,65,0.99,1.27
duck,0.97349,8g38eTue,66,0.99,1.195
NA,NA,8g38eTue,67,1.06,1.26
cactus,0.5200088,8g38eTue,68,0.97,1.5050000000000001
volcano,0.9482243,8g38eTue,69,1.2,1.7850000000000001
Cube,0.9781239,8g38eTue,70,1.935,2.085
grapes,0.98762906,8g38eTue,71,0.985,1.205
fishing pole,0.9555151,8g38eTue,72,2.235,2.38
shirt,0.9319637,8g38eTue,73,1.7650000000000001,1.945
football,0.9528333,8g38eTue,74,1.025,1.345
City,0.88898975,8g38eTue,75,1.285,1.52
bear,0.9531277,8g38eTue,76,0.89,1.155
racket,0.9488444,8g38eTue,77,1.72,1.915
mop,0.9542215,8g38eTue,78,1.385,1.6300000000000001
penguin,0.97789615,8g38eTue,79,1.075,1.34
bra,0.98762906,8g38eTue,80,1.01,1.305
scissors,0.92443514,8g38eTue,81,0.9500000000000001,1.23
bottle,0.95943296,8g38eTue,82,2.89,3.1550000000000002
car,1,8g38eTue,83,0.85,1.225
rent,0.6458044,8g38eTue,84,1.83,2.12
hair,0.9636011,8g38eTue,85,1.41,1.645
nose,0.9708636,8g38eTue,86,1.0150000000000001,1.2550000000000001
feather,0.98960847,8g38eTue,87,1.065,1.345
key,0.83967286,8g38eTue,88,0.985,1.195
refrigerator,0.98762906,8g38eTue,89,0.88,1.685
cigarette,0.98762906,8g38eTue,90,2.005,2.305
mosquito,0.98762906,8g38eTue,91,1.655,1.895
hammer,0.97320473,8g38eTue,92,1.065,1.32
net,0.95618474,8g38eTue,93,0.99,1.155
vase,0.8186728,8g38eTue,94,1.035,1.245
tent,0.9765212,8g38eTue,95,0.995,1.175
baby,0.7860583,8g38eTue,96,1.025,1.185
tripod,0.98762906,8g38eTue,97,2.265,2.61
no,0.89251566,8g38eTue,98,1.01,1.295
pelican,0.98762906,8g38eTue,99,1.24,1.415
seahorse,1,8g38eTue,100,2.13,2.2600000000000002
paint,0.9433874,8g38eTue,101,2.2600000000000002,2.52
spoon,0.98762906,8g38eTue,102,1.19,1.46
duck,0.9695375,8g38eTue,103,1.31,1.55
roller,0.98762906,8g38eTue,104,1.875,2.285
painting,0.98762906,8g38eTue,105,1.735,1.995
corn,0.22891253,8g38eTue,106,1.045,1.375
light,1,8g38eTue,107,1.615,1.845
pear,0.9688476,8g38eTue,108,1.27,1.5150000000000001
mask,0.9719712,8g38eTue,109,0.92,1.155
microscope,0.98762906,8g38eTue,110,2.05,2.595
hat,1,8g38eTue,111,0.93,1.1300000000000001
saw,0.9696933,8g38eTue,112,1.075,1.2650000000000001
thirst,0.5270862,8g38eTue,113,1.995,2.185
pot,0.96433616,8g38eTue,114,1.5150000000000001,1.725
moose,0.9686832,8g38eTue,115,1.2550000000000001,1.49
creep,0.89076966,8g38eTue,116,1.075,1.195
diaper,0.98762906,8g38eTue,117,1.2650000000000001,1.655
