transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
diaper,0.98762906,W8rI6sSU,4,1.3949999999999998,1.5499999999999998
dime,0.9678987,W8rI6sSU,5,1.685,1.995
igloo,0.98762906,W8rI6sSU,6,1.2650000000000001,1.7
tent,0.9387396,W8rI6sSU,7,1.05,1.2550000000000001
paw,NA,W8rI6sSU,8,1.6399999999999997,1.9649999999999996
pineapple,0.98762906,W8rI6sSU,9,1.175,1.48
Paperclip,0.98762906,W8rI6sSU,10,0.875,0.985
cake,0.98762906,W8rI6sSU,11,1.2,1.395
showerhead,0.83730096,W8rI6sSU,12,1.6400000000000001,1.865
pan,0.9661286,W8rI6sSU,13,1.145,1.395
washer machine,0.98762906,W8rI6sSU,14,1.7650000000000001,2.18
scissors,0.98762906,W8rI6sSU,15,1.1199999999999999,1.2299999999999998
hair,0.9611826,W8rI6sSU,16,1.07,1.445
hand,0.98762906,W8rI6sSU,17,1.125,1.43
candle,0.98762906,W8rI6sSU,18,1.73,1.97
grasshopper,1,W8rI6sSU,19,1.905,2.055
basket,0.98762906,W8rI6sSU,20,1.185,1.345
spider,1,W8rI6sSU,21,1.155,1.31
panda,0.98762906,W8rI6sSU,22,1.145,1.37
tripod,0.98762906,W8rI6sSU,23,1.79,1.925
lipstick,0.98762906,W8rI6sSU,24,1.31,1.415
Rose,0.9688919,W8rI6sSU,25,1.16,1.5
hair,0.94483346,W8rI6sSU,26,2.69,2.915
rocket,0.9623309,W8rI6sSU,27,1.03,1.215
backpack,0.98762906,W8rI6sSU,28,1.595,2.075
chair,0.98762906,W8rI6sSU,29,1.065,1.44
skis,0.98762906,W8rI6sSU,30,1.445,1.67
ring,0.97779,W8rI6sSU,31,1.035,1.2650000000000001
desk,0.98762906,W8rI6sSU,32,0.89,1.055
cup,0.98762906,W8rI6sSU,33,NA,NA
Pizza,0.98762906,W8rI6sSU,34,0.9550000000000001,1.075
cactus,0.96921504,W8rI6sSU,35,1.045,1.1500000000000001
Fork,0.98762906,W8rI6sSU,36,1.2,1.34
paint,0.98762906,W8rI6sSU,37,1.27,1.45
toe,0.9480429,W8rI6sSU,38,1.1049999999999998,1.2399999999999998
unicorn,0.98762906,W8rI6sSU,39,1.31,1.835
tennis racket,0.7405104,W8rI6sSU,40,1.18,1.715
map,0.8696233,W8rI6sSU,41,1.1,1.305
window,0.9522453,W8rI6sSU,42,1.56,1.895
cigarette,0.98762906,W8rI6sSU,43,NA,NA
puzzle,0.98762906,W8rI6sSU,44,1.1049999999999998,1.2349999999999999
flashlight,1,W8rI6sSU,45,1.145,1.295
chicken,0.98762906,W8rI6sSU,46,0.705,0.855
horse,0.9808369,W8rI6sSU,47,0.76,0.89
Cannon,0.9626377,W8rI6sSU,48,0.8150000000000001,0.9400000000000001
train,0.9770568,W8rI6sSU,49,0.855,1.135
curtains,0.98762906,W8rI6sSU,50,NA,NA
hook,0.9640796,W8rI6sSU,51,NA,NA
telephone,0.98762906,W8rI6sSU,52,1.47,1.865
mirror,0.98762906,W8rI6sSU,53,1.52,1.8
lizard,0.98762906,W8rI6sSU,54,1.16,1.315
lightswitch,0.81462157,W8rI6sSU,55,1.05,1.175
paintbrush,0.98762906,W8rI6sSU,56,1.0150000000000001,1.44
waiter,0.98762906,W8rI6sSU,57,0.975,1.31
wheelchair,0.98762906,W8rI6sSU,58,1.07,1.605
mailbox,0.96964633,W8rI6sSU,59,1.085,1.425
fishing pole,0.98762906,W8rI6sSU,60,1.35,1.5
fly,0.97039855,W8rI6sSU,61,1.68,1.885
trashcan,0.48686266,W8rI6sSU,62,0.845,0.995
sink,0.9603057,W8rI6sSU,63,1.555,1.69
carpet,0.98762906,W8rI6sSU,64,1.69,1.805
bomb,0.96710056,W8rI6sSU,65,1.135,1.45
fence,1,W8rI6sSU,66,1.125,1.2550000000000001
volcano,0.98762906,W8rI6sSU,67,1.2550000000000001,1.82
penguin,0.98762906,W8rI6sSU,68,1.395,1.5250000000000001
Pig,0.98762906,W8rI6sSU,69,0.99,1.205
hippo hippo,0.8825662,W8rI6sSU,70,3.525,3.6550000000000002
Bridge,0.98762906,W8rI6sSU,71,1.08,1.5350000000000001
crackers,0.98762906,W8rI6sSU,72,1.125,1.245
toaster,0.98762906,W8rI6sSU,73,1.1349999999999998,1.255
table,0.98762906,W8rI6sSU,74,1.22,3.61
lawnmower,1,W8rI6sSU,75,1.875,2.33
plate,0.98762906,W8rI6sSU,76,1.7750000000000001,1.905
football,0.97035617,W8rI6sSU,77,1.16,1.33
dresser,0.98762906,W8rI6sSU,78,1.245,1.5250000000000001
belt,0.98762906,W8rI6sSU,79,1.365,1.56
water tank,0.98762906,W8rI6sSU,80,1.7650000000000001,2.12
octopus,0.98762906,W8rI6sSU,81,2.3999999999999995,2.5149999999999997
key,0.92249995,W8rI6sSU,82,1.025,1.21
bee,0.85647726,W8rI6sSU,83,1.925,2.97
cup,0.98762906,W8rI6sSU,84,NA,NA
raccoon,0.9608338,W8rI6sSU,85,1.69,2.185
drums,0.97488695,W8rI6sSU,86,1.095,1.6300000000000001
girl,0.98762906,W8rI6sSU,87,1.25,1.56
paper,0.98762906,W8rI6sSU,88,1.165,1.53
Queen,0.98762906,W8rI6sSU,89,1.75,1.96
lamp,0.96733683,W8rI6sSU,90,1.3499999999999999,1.5799999999999998
turkey,0.98762906,W8rI6sSU,91,NA,NA
teacup,0.5748915,W8rI6sSU,92,3.3299999999999996,3.5249999999999995
ladybug,0.98762906,W8rI6sSU,93,1.195,1.655
toothbrush,0.98762906,W8rI6sSU,94,1.345,1.69
bed,0.7314176,W8rI6sSU,95,1.085,1.345
rope,0.98762906,W8rI6sSU,96,1.2299999999999998,1.38
rake,0.97208446,W8rI6sSU,97,1.225,1.355
heart,1,W8rI6sSU,98,2.145,2.2800000000000002
stoplight,1,W8rI6sSU,99,1.115,1.23
leg,0.98775476,W8rI6sSU,100,1.4000000000000001,1.6600000000000001
nurse,0.98762906,W8rI6sSU,101,1.735,3.7800000000000002
