transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
and,0.27485836,DgaPj1hX,88,1.1249999999999998,1.5299999999999998
dolphin,0.98762906,DgaPj1hX,89,2.2249999999999996,2.6399999999999997
helicopter,0.98762906,DgaPj1hX,90,1.1,1.8
trumpet,0.98762906,DgaPj1hX,91,1.295,1.425
NA,NA,DgaPj1hX,92,NA,NA
chalice,0.98762906,DgaPj1hX,93,1.56,1.86
safety pin,0.9293312,DgaPj1hX,94,2.2849999999999997,2.4899999999999998
ax,0.58411443,DgaPj1hX,95,1.2899999999999998,1.4149999999999998
chest,0.98762906,DgaPj1hX,96,1.8900000000000001,2.02
carrot,0.9188522,DgaPj1hX,97,1.2,1.385
egg,0.98762906,DgaPj1hX,98,1.2,1.42
fire engine,0.98762906,DgaPj1hX,99,1.7,2.185
chicken,0.98762906,DgaPj1hX,100,1.295,1.45
porcupine,0.98762906,DgaPj1hX,101,1.35,1.62
sled,0.9474072,DgaPj1hX,102,2.1899999999999995,2.4349999999999996
tennis racket,0.7420507,DgaPj1hX,103,1.445,1.855
sweater,0.98762906,DgaPj1hX,104,1.3749999999999998,1.7499999999999998
harp,0.9626611,DgaPj1hX,105,1.0899999999999999,1.2249999999999999
lettuce,0.98762906,DgaPj1hX,106,1.2550000000000001,1.37
mail,0.95898813,DgaPj1hX,107,1.2899999999999998,1.8549999999999998
gorilla,0.9897771,DgaPj1hX,108,0.9599999999999999,1.4099999999999997
heel,0.9263335,DgaPj1hX,109,1.3949999999999998,1.7849999999999997
dog,0.96661300000000006,DgaPj1hX,110,1.025,1.4000000000000001
football,0.970629,DgaPj1hX,111,1.2650000000000001,1.54
cow,1,DgaPj1hX,112,1.055,1.4899999999999998
Bell,1,DgaPj1hX,113,1.0799999999999998,1.4499999999999997
Barrel,0.968613,DgaPj1hX,114,0.895,1.23
swan,0.9655873,DgaPj1hX,115,1.035,1.4499999999999997
baby,0.98762906,DgaPj1hX,116,1.3199999999999998,1.7349999999999997
