transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
magnet,0.98762906,Ek9OdbZX,96,1.0050000000000001,1.5150000000000001
Barrel,0.9897656,Ek9OdbZX,97,1.0949999999999998,1.3699999999999999
peacock,0.98762906,Ek9OdbZX,98,NA,NA
lighthouse,0.98762906,Ek9OdbZX,99,0.9299999999999998,1.2949999999999997
dog,1,Ek9OdbZX,100,1.3749999999999998,1.5799999999999998
present,0.9821756,Ek9OdbZX,101,1.54,1.875
bone,0.97316545,Ek9OdbZX,102,0.93,1.2
cactus,1,Ek9OdbZX,103,NA,NA
vest,1,Ek9OdbZX,104,1.005,1.1649999999999998
pot,0.98762906,Ek9OdbZX,105,0.835,0.985
elephant,0.98762906,Ek9OdbZX,106,0.68,0.875
envelope,0.98762906,Ek9OdbZX,107,1.12,1.5250000000000001
paw,0.94076943,Ek9OdbZX,108,0.9450000000000001,1.185
skunk,0.6645899,Ek9OdbZX,109,1.4349999999999998,1.6199999999999997
owl,0.9507192,Ek9OdbZX,110,0.835,1.2
cheese,0.95331806,Ek9OdbZX,111,0.7649999999999999,1.0999999999999999
curtains,0.98762906,Ek9OdbZX,112,1.325,1.43
foot,0.8323921,Ek9OdbZX,113,1.965,2.095
go,0.8494106,Ek9OdbZX,114,0.985,1.18
umbrella,0.98762906,Ek9OdbZX,115,0.86,1.165
Pig,0.8690503,Ek9OdbZX,116,0.78,0.9500000000000001
pyramid,0.98762906,Ek9OdbZX,117,0.9099999999999998,1.2999999999999998
ship,0.8656229,Ek9OdbZX,118,NA,NA
Fox,0.9696491,Ek9OdbZX,119,1.0099999999999998,1.1549999999999998
clown,0.98762906,Ek9OdbZX,120,1.05,1.325
lion,0.9580424,Ek9OdbZX,121,0.985,1.31
truck,0.9595903,Ek9OdbZX,122,1.27,1.4000000000000001
tripod,0.98762906,Ek9OdbZX,123,1.2750000000000001,1.435
wing,0.96908206,Ek9OdbZX,124,0.8200000000000001,1.2650000000000001
wheat,0.65799123,Ek9OdbZX,125,0.8999999999999999,1.0599999999999998
statue,0.98762906,Ek9OdbZX,126,0.8250000000000001,1.2650000000000001
iron,0.98762906,Ek9OdbZX,127,0.74,3.56
strawberry,0.98762906,Ek9OdbZX,128,0.875,1.33
cigarette,0.98762906,Ek9OdbZX,129,1.35,1.58
bench,0.98762906,Ek9OdbZX,130,1.72,1.885
nurse,0.98762906,Ek9OdbZX,131,1.1400000000000001,1.395
cup,0.93729305,Ek9OdbZX,132,NA,NA
mushroom,0.98762906,Ek9OdbZX,133,1.035,1.72
table,1,Ek9OdbZX,134,1.6699999999999997,1.8049999999999997
fence,0.98762906,Ek9OdbZX,135,1.125,1.28
Snowman,0.98762906,Ek9OdbZX,136,1.09,1.595
scale,0.98762906,Ek9OdbZX,137,1.075,1.405
Mountain,0.98762906,Ek9OdbZX,138,0.725,1.34
microphone,0.98762906,Ek9OdbZX,139,0.78,1.37
arm,0.97331345,Ek9OdbZX,140,1.1649999999999998,1.4549999999999998
bricks,0.9711104,Ek9OdbZX,141,1.5599999999999998,1.6999999999999997
coin,0.98762906,Ek9OdbZX,142,1.26,1.585
rail track,0.9778465,Ek9OdbZX,143,1.94,2.4
ring,0.97577226,Ek9OdbZX,144,1.1249999999999998,1.4649999999999999
chicken,1,Ek9OdbZX,145,1.87,2.185
witch,0.91122663,Ek9OdbZX,146,1.095,1.22
fridge,0.98762906,Ek9OdbZX,147,1.3,1.47
unicorn,0.98762906,Ek9OdbZX,148,1.405,2.95
thank,0.7785859,Ek9OdbZX,149,1.195,1.345
