transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
bra,0.98762906,QkbHJJ1b,36,1.35,1.575
wheat,0.97347885,QkbHJJ1b,37,1.085,1.285
coat,0.9789025,QkbHJJ1b,38,1.05,1.195
train,0.9770568,QkbHJJ1b,39,1.045,1.33
Pete,0.80866355,QkbHJJ1b,40,2.2,2.445
leg,0.8264429,QkbHJJ1b,41,1.545,1.835
hammer,0.98762906,QkbHJJ1b,42,0.925,1.22
briefcase,0.98762906,QkbHJJ1b,43,1.47,1.89
globe,0.98762906,QkbHJJ1b,44,1.085,1.36
lightning,0.98762906,QkbHJJ1b,45,1.41,1.905
badge,0.98762906,QkbHJJ1b,46,1.84,2.16
waiter,0.98762906,QkbHJJ1b,47,1.365,1.69
kangaroo,0.98674756,QkbHJJ1b,48,0.855,1.35
nose,0.9708636,QkbHJJ1b,49,0.66,0.98
microscope,0.98762906,QkbHJJ1b,50,0.845,1.435
Barrel,0.97759616,QkbHJJ1b,51,0.99,1.39
teapot,0.9192084,QkbHJJ1b,52,1.255,1.405
dresser,0.98762906,QkbHJJ1b,53,1.27,1.66
banjo,0.9786466,QkbHJJ1b,54,1.185,1.62
coin,1,QkbHJJ1b,55,1.165,1.53
rain,0.95579016000000006,QkbHJJ1b,56,0.955,1.335
hose,0.97054636,QkbHJJ1b,57,0.99,1.32
racket,0.98762906,QkbHJJ1b,58,1.25,1.705
needle,0.98762906,QkbHJJ1b,59,1.415,1.815
gun,0.9767078,QkbHJJ1b,60,1.27,1.52
Cube,0.98762906,QkbHJJ1b,61,0.975,1.235
bomb,0.91857606,QkbHJJ1b,62,1.58,1.905
nest,0.98762906,QkbHJJ1b,63,0.87,1.045
scissors,0.98762906,QkbHJJ1b,64,0.95,1.1
pants,0.9499163,QkbHJJ1b,65,0.84,0.97
button,0.98762906,QkbHJJ1b,66,1.635,1.765
Pig,0.9545816,QkbHJJ1b,67,1.015,1.15
hand,1,QkbHJJ1b,68,0.995,1.295
key,0.44912112,QkbHJJ1b,69,0.875,1.065
Lobster,0.98762906,QkbHJJ1b,70,0.95,1.495
football,0.97037137,QkbHJJ1b,71,1.185,1.4
slide,0.9625683,QkbHJJ1b,72,1.135,1.46
ice cream,1,QkbHJJ1b,73,1.155,1.41
raccoon,0.9608537,QkbHJJ1b,74,1.02,1.585
ladybug,0.98762906,QkbHJJ1b,75,0.925,1.42
fish,0.91379523,QkbHJJ1b,76,0.925,1.05
rooster,0.9743969,QkbHJJ1b,77,1.375,1.85
sock,0.9747802,QkbHJJ1b,78,0.885,1.075
zebra,0.98762906,QkbHJJ1b,79,1.005,1.365
girl,0.98762906,QkbHJJ1b,80,1.21,1.495
cow,0.98762906,QkbHJJ1b,81,1.015,1.275
couch,0.98762906,QkbHJJ1b,82,1.35,1.495
painting,0.98762906,QkbHJJ1b,83,1.12,1.525
carrot,0.9678375,QkbHJJ1b,84,0.965,1.215
wheel,0.9376241,QkbHJJ1b,85,1.565,1.86
doctor,0.9591425,QkbHJJ1b,86,1.355,1.805
scarf,0.98762906,QkbHJJ1b,87,0.95,1.125
seesaw,0.98762906,QkbHJJ1b,88,1.245,1.65
