transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
porcupine,0.98762906,W8rI6sSU,202,NA,NA
beard,0.98762906,W8rI6sSU,203,1.485,1.86
broom,0.9141234,W8rI6sSU,204,1.1500000000000001,1.42
Church,0.98762906,W8rI6sSU,205,1.0150000000000001,1.12
water,0.98762906,W8rI6sSU,206,2.265,2.785
handcuffs,0.98762906,W8rI6sSU,207,1.81,2.265
brush,0.98762906,W8rI6sSU,208,1.385,1.82
flowers,0.9499304,W8rI6sSU,209,1.2,1.745
gorilla,0.9897771,W8rI6sSU,210,2.995,3.215
strawberry,0.98762906,W8rI6sSU,211,1.94,2.345
geese,0.9066357,W8rI6sSU,212,2.165,2.535
dog,0.9666642,W8rI6sSU,213,0.935,1.2
shell,0.9782069,W8rI6sSU,214,1.205,1.745
sweater,0.98762906,W8rI6sSU,215,1.065,1.2099999999999997
feather,0.98762906,W8rI6sSU,216,1.845,1.965
book,0.9504794,W8rI6sSU,217,1.005,1.1349999999999998
rain,0.96128726,W8rI6sSU,218,2.04,2.305
pasta,0.98762906,W8rI6sSU,219,2.95,3.11
whistle,0.98762906,W8rI6sSU,220,1.08,1.195
Soldier,0.98762906,W8rI6sSU,221,1.49,1.71
rollerskate,0.95209426,W8rI6sSU,222,1.01,1.665
Thunder,0.98762906,W8rI6sSU,223,NA,NA
dress,0.967034,W8rI6sSU,224,1.425,1.625
peacock,0.98762906,W8rI6sSU,225,1.335,1.78
banjo,0.98762906,W8rI6sSU,226,1.5050000000000001,1.68
envelope,0.98762906,W8rI6sSU,227,1.125,1.59
plate,0.9772282,W8rI6sSU,228,1.6500000000000001,1.8
pitcher,0.9757914,W8rI6sSU,229,NA,NA
canoe,0.98762906,W8rI6sSU,230,2.125,2.54
man,0.98865956,W8rI6sSU,231,1.605,1.905
goat,0.98762906,W8rI6sSU,232,2.565,2.72
hat,0.9384369,W8rI6sSU,233,1.475,1.62
razor,0.96696573,W8rI6sSU,234,3.6550000000000002,3.85
boy,0.93696946,W8rI6sSU,235,1.035,1.27
pyramid,0.98762906,W8rI6sSU,236,1.5399999999999998,1.6849999999999998
bear,1,W8rI6sSU,237,1.375,1.6400000000000001
saw,0.96919286,W8rI6sSU,238,1.42,1.69
sword,0.98762906,W8rI6sSU,239,1.855,2.295
goat,0.92919576,W8rI6sSU,240,2.835,3.02
neck,0.9798889,W8rI6sSU,241,1.635,1.7550000000000001
hamster,0.94446933,W8rI6sSU,242,1.725,1.865
bench,0.98762906,W8rI6sSU,243,1.495,1.945
