transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
boat,1,dQU4SkYV,92,1.3900000000000001,1.57
glass,0.98762906,dQU4SkYV,93,0.915,1.3800000000000001
brush,0.9679032,dQU4SkYV,94,1.395,1.805
woman,0.98762906,dQU4SkYV,95,0.97,1.215
butterfly,0.93664396,dQU4SkYV,96,0.99,1.57
lighthouse,0.98762906,dQU4SkYV,97,0.9450000000000001,1.37
cross,0.9727154,dQU4SkYV,98,0.915,1.16
paper,0.98762906,dQU4SkYV,99,0.89,1.0050000000000001
Genie,1,dQU4SkYV,100,0.975,1.21
bug,0.98762906,dQU4SkYV,101,2.08,2.31
dresser,0.98762906,dQU4SkYV,102,0.9199999999999998,1.3249999999999997
watch,0.98762906,dQU4SkYV,103,1.19,1.6500000000000001
chain,0.98762906,dQU4SkYV,104,0.87,1.285
microscope,0.98762906,dQU4SkYV,105,1.1300000000000001,1.76
pillar,0.98762906,dQU4SkYV,106,1.02,1.3
gorilla,0.9897771,dQU4SkYV,107,0.965,1.335
arm,0.9741881,dQU4SkYV,108,0.96,1.33
violin,0.98762906,dQU4SkYV,109,1.04,1.59
magnet,0.98762906,dQU4SkYV,110,0.96,1.34
cactus,0.94484204,dQU4SkYV,111,0.9450000000000001,1.33
refrigerator,0.98762906,dQU4SkYV,112,1.09,1.49
fish,0.9490009,dQU4SkYV,113,1.32,1.675
Tire,0.978582,dQU4SkYV,114,1.04,1.315
wing,0.9770804,dQU4SkYV,115,0.985,1.195
boy,1,dQU4SkYV,116,0.9399999999999998,1.2249999999999999
jumprope,0.974791,dQU4SkYV,117,0.9,1.425
finger,0.98762906,dQU4SkYV,118,0.88,1.205
puzzle,0.98762906,dQU4SkYV,119,0.85,1.19
sailor,0.97575915,dQU4SkYV,120,0.9849999999999999,1.2799999999999998
pants,0.98762906,dQU4SkYV,121,0.99,1.215
bed,0.94048035,dQU4SkYV,122,0.88,1.1
lipstick,0.98762906,dQU4SkYV,123,1.465,1.59
plate,0.98762906,dQU4SkYV,124,0.925,1.145
Castle,0.976842,dQU4SkYV,125,1.365,1.71
asparagus,0.98762906,dQU4SkYV,126,1.035,1.2750000000000001
ear,0.9807315,dQU4SkYV,127,0.9450000000000001,1.225
peas,0.98762906,dQU4SkYV,128,1.04,1.215
piano,0.98762906,dQU4SkYV,129,0.985,1.3900000000000001
lightbulb,0.91566384,dQU4SkYV,130,1.065,1.53
wheelchair,0.98762906,dQU4SkYV,131,1.06,1.52
mail,0.95898813,dQU4SkYV,132,2.0100000000000002,2.34
baby,0.98762906,dQU4SkYV,133,1.175,1.3800000000000001
bicycle,0.98762906,dQU4SkYV,134,1.3900000000000001,1.705
ring,0.98762906,dQU4SkYV,135,1.28,1.6
scarf,0.98762906,dQU4SkYV,136,1.26,1.5150000000000001
sandwich,0.98762906,dQU4SkYV,137,1.135,1.5
broom,0.97634155,dQU4SkYV,138,1.2550000000000001,1.48
pirate,0.98762906,dQU4SkYV,139,1.23,3.6
lettuce,0.98762906,dQU4SkYV,140,1.12,1.425
nurse,0.97304684,dQU4SkYV,141,1.41,1.71
eye,0.80609906,dQU4SkYV,142,1.12,1.43
guitar,0.98762906,dQU4SkYV,143,1.06,1.31
dolphin,0.98762906,dQU4SkYV,144,0.96,1.125
Bowl,0.9644724,dQU4SkYV,145,1.09,1.36
barbecue,0.94297457,dQU4SkYV,146,0.92,1.5
iron,0.98762906,dQU4SkYV,147,1.18,1.53
coin,0.98762906,dQU4SkYV,148,1.53,1.84
football,0.97035617,dQU4SkYV,149,1.27,1.725
bench,1,dQU4SkYV,150,1.085,3.0700000000000003
Pig,0.98762906,dQU4SkYV,151,0.925,1.065
flashlight,0.9660301,dQU4SkYV,152,2.025,2.5300000000000002
cage,0.978704,dQU4SkYV,153,1.03,1.23
rhinoceros,0.98762906,dQU4SkYV,154,1.12,1.715
truck,0.98762906,dQU4SkYV,155,1.195,1.36
couch,0.98762906,dQU4SkYV,156,1.045,1.25
bandaid,1,dQU4SkYV,157,1.2,1.665
belt,0.95792377,dQU4SkYV,158,1.085,1.27
train,0.9770568,dQU4SkYV,159,1.11,1.3800000000000001
shark,0.98762906,dQU4SkYV,160,1.03,1.27
unicorn,0.98762906,dQU4SkYV,161,1.025,1.5649999999999997
spider,1,dQU4SkYV,162,1.315,1.6400000000000001
