transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
letter,0.9489281,69kiO7GR,160,1.4099999999999997,1.7849999999999997
tiger,0.9613286,69kiO7GR,161,1.3349999999999997,1.7349999999999997
sink,0.8440396,69kiO7GR,162,1.075,1.24
heart,0.9154359,69kiO7GR,163,1.18,1.395
pants,0.9508897,69kiO7GR,164,1.015,1.3049999999999997
arm,0.97425455,69kiO7GR,165,1.555,2.05
Bowl,0.5878616,69kiO7GR,166,1.095,1.485
fishing pole,0.9795672,69kiO7GR,167,1.19,1.79
hook,0.9270032,69kiO7GR,168,0.995,1.125
rhinoceros,0.98762906,69kiO7GR,169,0.9899999999999999,1.6549999999999998
tail,0.9501738,69kiO7GR,170,1.805,2.145
nurse,0.98762906,69kiO7GR,171,1.285,1.575
wrench,0.98062074,69kiO7GR,172,1.0899999999999999,1.5999999999999996
saxophone,0.98762906,69kiO7GR,173,1.025,1.7349999999999997
bone,0.8819839,69kiO7GR,174,1.38,1.7999999999999998
microscope,0.98762906,69kiO7GR,175,1.325,1.955
crackers,0.98762906,69kiO7GR,176,1.425,1.815
owl,0.93590033,69kiO7GR,177,1.235,1.575
Lynn,0.4191542,69kiO7GR,178,1.085,1.565
dragon,0.98762906,69kiO7GR,179,1.17,1.55
cheese,0.98762906,69kiO7GR,180,1.09,1.365
hanger,0.6231297,69kiO7GR,181,0.9249999999999998,1.255
bear,0.9385416,69kiO7GR,182,1.05,1.365
seesaw,0.98762906,69kiO7GR,183,1.3900000000000001,1.795
bird,0.9717298,69kiO7GR,184,1.1099999999999999,1.3999999999999997
ruler,0.98762906,69kiO7GR,185,1.155,1.6
llama,0.9666775,69kiO7GR,186,1.26,1.74
peanut,0.972161,69kiO7GR,187,1.2449999999999999,1.5799999999999998
fountain,0.9705049,69kiO7GR,188,1.335,1.72
skateboard,0.98762906,69kiO7GR,189,1.36,1.825
hose,0.98954284,69kiO7GR,190,1.23,1.565
dolphin,0.98762906,69kiO7GR,191,1.295,1.71
