transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
key,0.9769108,61wjQ16F,208,1.145,1.47
ant,0.91435385,61wjQ16F,209,0.9149999999999998,1.14
baby,0.98762906,61wjQ16F,210,1.09,1.285
dresser,0.98762906,61wjQ16F,211,0.9299999999999998,1.3899999999999997
banjo,0.98762906,61wjQ16F,212,1.1749999999999998,1.8749999999999998
octopus,0.98762906,61wjQ16F,213,0.8699999999999999,1.4449999999999998
spoon,0.98762906,61wjQ16F,214,1.0199999999999998,1.4399999999999997
steering wheel,0.94950604,61wjQ16F,215,1.325,2.06
guitar,0.98762906,61wjQ16F,216,1.3999999999999997,2.05
pyramid,0.98762906,61wjQ16F,217,1.03,1.485
llama,0.97184277,61wjQ16F,218,0.985,1.53
shoe,0.9615404,61wjQ16F,219,1.065,1.345
bicycle,0.98762906,61wjQ16F,220,1.3049999999999997,1.8449999999999998
waffle,0.98762906,61wjQ16F,221,1.3699999999999999,1.5799999999999998
Cube,0.98762906,61wjQ16F,222,1.3899999999999997,1.5999999999999996
scale,0.98762906,61wjQ16F,223,1.275,1.5849999999999997
safe,0.98762906,61wjQ16F,224,2.2800000000000002,2.445
Road,0.98762906,61wjQ16F,225,1.14,1.4349999999999998
cloud,0.98762906,61wjQ16F,226,1.795,2.22
peanut,0.98762906,61wjQ16F,227,1.13,1.4649999999999999
bug,0.98762906,61wjQ16F,228,1.0150000000000001,1.17
butter,0.98762906,61wjQ16F,229,1.0849999999999997,1.4649999999999999
bag,0.9764891,61wjQ16F,230,1.1649999999999998,1.4849999999999999
Nerf,1,61wjQ16F,231,0.9499999999999998,1.3699999999999999
penguin,0.98762906,61wjQ16F,232,0.9299999999999998,1.4599999999999997
rope,0.98762906,61wjQ16F,233,0.9450000000000001,1.1400000000000001
zebra,0.98762906,61wjQ16F,234,1.0949999999999998,1.5449999999999997
ostrich,0.98762906,61wjQ16F,235,1.23,1.7750000000000001
wig,0.98762906,61wjQ16F,236,1.4349999999999998,1.7899999999999998
teacup,1,61wjQ16F,237,NA,NA
spider,1,61wjQ16F,238,1.1349999999999998,1.5499999999999998
Tire,0.9786106,61wjQ16F,239,0.8849999999999999,1.3249999999999997
Soldier,0.98762906,61wjQ16F,240,0.8299999999999998,1.3599999999999999
letter,0.98762906,61wjQ16F,241,1.0699999999999998,1.5299999999999998
toothbrush,0.98762906,61wjQ16F,242,1.175,1.61
lettuce,0.98762906,61wjQ16F,243,0.8799999999999999,1.2699999999999998
skis,0.98762906,61wjQ16F,244,1.455,1.82
lizard,0.98762906,61wjQ16F,245,1.0999999999999999,1.6449999999999998
sink,1,61wjQ16F,246,1.7650000000000001,1.955
broom,0.98762906,61wjQ16F,247,1.0599999999999998,1.5849999999999997
vest,0.95975065,61wjQ16F,248,0.87,1.035
shovel,0.98762906,69kiO7GR,1,1.1849999999999998,1.5399999999999998
rope,0.9134433,69kiO7GR,2,1.045,1.275
frog,0.9762489,69kiO7GR,3,1.255,1.5449999999999997
goat,0.98762906,69kiO7GR,4,1.0949999999999998,1.3149999999999997
motorcycle,0.98762906,69kiO7GR,5,1.1400000000000001,1.84
dentures,0.98762906,69kiO7GR,6,1.54,1.94
window,0.93908787,69kiO7GR,7,1.22,1.73
rolling pin,0.9430166,69kiO7GR,8,1.075,1.805
salt shaker,0.98762906,69kiO7GR,9,1.195,1.835
plug,0.9460785,69kiO7GR,10,1.215,1.42
pitcher,0.7863795,69kiO7GR,11,1.8099999999999998,1.9949999999999997
skeleton,0.95867556,69kiO7GR,12,1.16,1.6599999999999997
bathtub,0.93218535,69kiO7GR,13,1.1799999999999997,1.7099999999999997
most,0.67043686,69kiO7GR,14,1.09,1.285
cool,0.624853,69kiO7GR,15,1.19,1.52
monkey,0.98762906,69kiO7GR,16,1.21,1.6600000000000001
Soldier,0.98762906,69kiO7GR,17,1.21,1.635
firecracker,0.98762906,69kiO7GR,18,2.06,2.6750000000000003
carousel,0.98762906,69kiO7GR,19,2.38,2.96
basket,0.98762906,69kiO7GR,20,1.125,1.58
man,0.9886505,69kiO7GR,21,1.125,1.5
bench,0.98762906,69kiO7GR,22,0.9899999999999999,1.4049999999999998
NA,NA,69kiO7GR,23,1.0849999999999997,1.4249999999999998
steering wheel,1,69kiO7GR,24,1.3,1.93
butterfly,0.98762906,69kiO7GR,25,1.035,1.61
piano,0.98762906,69kiO7GR,26,1.02,1.52
palette,0.97280955,69kiO7GR,27,1.42,1.71
pen,0.8945646,69kiO7GR,28,1.11,1.48
ring,1,69kiO7GR,29,1.1400000000000001,1.58
gift,0.98762906,69kiO7GR,30,1.545,1.745
skis,0.98762906,69kiO7GR,31,1.3800000000000001,1.7
NA,NA,69kiO7GR,32,1.315,1.655
shell,0.7366083,69kiO7GR,33,1.31,1.58
Knight,0.9681607,69kiO7GR,34,2.115,2.495
chimney,0.9618634,69kiO7GR,35,1.7,2.165
Moon,0.97329426,69kiO7GR,36,0.905,1.415
hydrant,0.98762906,69kiO7GR,37,1.115,1.49
toe,0.83819467,69kiO7GR,38,1.42,1.7650000000000001
parrot,0.98762906,69kiO7GR,39,1.16,1.45
cup,1,69kiO7GR,40,1.175,1.315
fish,0.8873547,69kiO7GR,41,1.12,1.48
and,0.6537484,69kiO7GR,42,1.1500000000000001,1.51
shark,0.98762906,69kiO7GR,43,2.27,2.6550000000000002
mirror,0.98762906,69kiO7GR,44,1.24,1.635
moose,0.96866715,69kiO7GR,45,1.78,2.06
picture,0.98762906,69kiO7GR,46,1.47,1.905
dog,0.96664715,69kiO7GR,47,0.975,1.32
spoon,0.98762906,69kiO7GR,48,1.235,1.6
curtains,0.98439175,69kiO7GR,49,1.0150000000000001,1.415
lighthouse,0.9317166,69kiO7GR,50,1.075,1.635
pencil,1,69kiO7GR,51,1.01,1.425
