transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
Apple,0.9743076,97KtfInO,124,1.46,1.82
Church,0.98762906,97KtfInO,125,1.6449999999999998,1.8149999999999997
razor,0.9611021,97KtfInO,126,1.52,1.8900000000000001
crown,0.9340465,97KtfInO,127,1.575,1.9100000000000001
purse,0.98762906,97KtfInO,128,1.355,1.53
heel,0.9598867,97KtfInO,129,1.665,1.945
chest,0.99089,97KtfInO,130,1.3199999999999998,1.5199999999999998
pants,0.98762906,97KtfInO,131,1.055,1.295
sweater,0.98762906,97KtfInO,132,1.6300000000000001,1.8900000000000001
teeth,0.88106406,97KtfInO,133,1.51,1.695
net,1,97KtfInO,134,2.395,2.59
wheelchair,0.98762906,97KtfInO,135,1.09,1.595
balloon,0.98762906,97KtfInO,136,1.175,1.615
shovel,0.98762906,97KtfInO,137,1.245,1.55
vest,0.9244166,97KtfInO,138,1.245,1.455
ladder,0.98762906,97KtfInO,139,1.8800000000000001,2.22
carpet,0.98762906,97KtfInO,140,1.905,2.025
showerhead,0.837298,97KtfInO,141,1.42,1.8800000000000001
door,0.9417349,97KtfInO,142,1.2550000000000001,1.54
traffic light,0.8961296,97KtfInO,143,1.875,2.395
Sun,0.92702526,97KtfInO,144,1.325,1.57
medal,0.8937518,97KtfInO,145,2.345,2.695
volcano,0.98762906,97KtfInO,146,1.405,2.005
worm,0.9728042,97KtfInO,147,1.42,1.71
skunk,0.98762906,97KtfInO,148,1.545,1.72
lightning,0.98762906,97KtfInO,149,1.845,2.0300000000000002
female,0.97549355,97KtfInO,150,1.925,2.265
gun,0.9700502,97KtfInO,151,1.01,1.2550000000000001
staircase,0.96869206,97KtfInO,152,1.365,1.87
glass,0.98762906,97KtfInO,153,1.895,2.215
flower,0.97420835,97KtfInO,154,1.3900000000000001,1.7550000000000001
bear,1,97KtfInO,155,1.22,1.5250000000000001
bird,0.9717298,97KtfInO,156,2.035,2.31
scale,0.98762906,97KtfInO,157,2.8850000000000002,3.12
bee,0.92391825,97KtfInO,158,1.215,1.475
ship,0.98762906,97KtfInO,159,1.42,1.54
diaper,0.98762906,97KtfInO,160,1.87,2.045
ear,0.95497197,97KtfInO,161,1.165,1.5
hornet,0.98762906,97KtfInO,162,1.99,2.255
Rose,0.9688919,97KtfInO,163,1.495,1.9000000000000001
camera,0.98762906,97KtfInO,164,1.26,1.67
swan,0.9656394,97KtfInO,165,1.5150000000000001,1.875
egg,0.9257991,97KtfInO,166,2.275,2.48
hat,0.98762906,97KtfInO,167,1.34,1.57
Tire,0.97859627,97KtfInO,168,1.36,1.61
car,1,97KtfInO,169,1.345,1.605
chin,0.9240536,97KtfInO,170,1.705,2.025
Lobster,0.98762906,97KtfInO,171,1.2550000000000001,1.48
house,0.96873134,97KtfInO,172,0.995,1.185
jar,0.9761989,97KtfInO,173,1.21,1.5250000000000001
nest,0.9742057,97KtfInO,174,2.735,2.97
Soldier,0.98762906,97KtfInO,175,1.205,1.3900000000000001
hamburger,0.98762906,97KtfInO,176,1.29,1.645
refrigerator,0.98762906,97KtfInO,177,1.36,1.795
10,0.6512692,97KtfInO,178,2.8000000000000003,3.0500000000000003
hammer,0.98762906,97KtfInO,179,2.015,2.275
nurse,0.98762906,97KtfInO,180,1.315,1.545
fire,0.96383387,97KtfInO,181,1.465,1.8
lipstick,0.98762906,97KtfInO,182,NA,NA
papers,0.9592046,97KtfInO,183,1.335,1.675
saw,0.98762906,97KtfInO,184,1.205,1.485
handcuffs,0.98762906,97KtfInO,185,1.315,1.75
igloo,0.98762906,97KtfInO,186,1.35,1.7650000000000001
adult,0.98762906,97KtfInO,187,2.2,2.42
NA,NA,97KtfInO,188,1.92,4.285
fish,1,97KtfInO,189,0.975,1.16
mailbox,0.96986187,97KtfInO,190,1.155,1.57
deer,0.90980685,97KtfInO,191,1.475,1.77
thumb,0.9083339,97KtfInO,192,1.29,1.61
bee,0.92391586,97KtfInO,193,1.44,1.73
strawberry,0.98762906,97KtfInO,194,1.285,1.7750000000000001
window,0.9682615,97KtfInO,195,1.135,1.565
faucet,0.9781541,97KtfInO,196,1.235,1.4000000000000001
cactus,0.92168427,97KtfInO,197,NA,NA
NA,NA,97KtfInO,198,3.33,3.56
pumpkin,0.98762906,97KtfInO,199,1.0699999999999998,1.1799999999999997
tripod,0.98762906,97KtfInO,200,1.385,1.86
carrot,0.98762906,97KtfInO,201,1.1500000000000001,1.425
butterfly,0.98762906,97KtfInO,202,1.35,1.865
beetle,0.98762906,97KtfInO,203,1.235,1.545
fan,0.966617,97KtfInO,204,2.335,2.605
ball,0.97244626,97KtfInO,205,1.79,2.09
mail,0.9589926,97KtfInO,206,1.385,1.75
paper bag,0.981177,97KtfInO,207,1.175,1.81
drill,0.80362743,97KtfInO,208,1.36,1.6300000000000001
trashcan,0.48679516,97KtfInO,209,1.1500000000000001,1.72
flashlight,1,97KtfInO,210,1.1400000000000001,1.7
swimming pool,0.98762906,97KtfInO,211,1.44,2.02
clock,0.98762906,97KtfInO,212,1.23,1.475
heart,1,97KtfInO,213,1.045,1.2550000000000001
merry go round,0.9628744,97KtfInO,214,1.295,1.96
rain,0.9612449,97KtfInO,215,1.675,2.0100000000000002
anchor,0.9677539,97KtfInO,216,1.145,1.335
plate,0.98762906,97KtfInO,217,1.145,1.355
horseshoe,0.98762906,97KtfInO,218,1.87,2.305
piano,0.98762906,97KtfInO,219,1.26,1.6300000000000001
robot,0.98762906,97KtfInO,220,1.06,1.465
rhino,0.9718826,97KtfInO,221,1.48,1.955
smoke,0.92900455,97KtfInO,222,2.075,2.29
giraffe,0.98762906,97KtfInO,223,1.18,1.58
