transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
boat,0.9253633,tI4ixSlE,196,0.7349999999999999,0.9099999999999998
shovel,0.9857654,tI4ixSlE,197,1.17,1.45
bam,0.6516584,tI4ixSlE,198,0.965,1.2650000000000001
mailbox,0.9698492,tI4ixSlE,199,0.995,1.36
mask,0.9719712,tI4ixSlE,200,0.77,1.01
baby bottle,0.98762906,tI4ixSlE,201,1.035,1.6300000000000001
picture,0.93933064,tI4ixSlE,202,1.0150000000000001,1.17
whistle,0.98762906,tI4ixSlE,203,1.115,1.455
couch,0.98762906,tI4ixSlE,204,1.5149999999999997,1.6999999999999997
bug,1,tI4ixSlE,205,1.675,1.985
violin,0.98762906,tI4ixSlE,206,0.875,1.45
drum,0.978174,tI4ixSlE,207,0.7000000000000001,0.96
lawnmower,0.7370688,tI4ixSlE,208,1.425,1.875
Church,0.98762906,tI4ixSlE,209,1.475,1.635
sandwich,0.98762906,tI4ixSlE,210,1.155,1.435
bicycle,0.98762906,tI4ixSlE,211,0.74,1.23
dress,0.9806417,tI4ixSlE,212,1.0050000000000001,1.2
Tire,0.9602319,tI4ixSlE,213,0.8399999999999999,1.1199999999999999
teapot,0.9382901,tI4ixSlE,214,1.035,1.2
lightbulb,0.915663,tI4ixSlE,215,0.7549999999999999,1.16
ghost,0.93470085,tI4ixSlE,216,0.8,1
spiderweb,0.8781122,tI4ixSlE,217,1.7,2.145
seal,0.9631385,tI4ixSlE,218,1.9000000000000001,2.1550000000000002
NA,NA,tI4ixSlE,219,0.8200000000000001,1.09
wig,0.9509869,tI4ixSlE,220,0.8,1.035
heel,0.9463279,tI4ixSlE,221,0.98,1.205
eye,0.80411345,tI4ixSlE,222,0.7000000000000001,0.98
shoulder,0.98762906,tI4ixSlE,223,1.0150000000000001,1.35
cheese,0.98762906,tI4ixSlE,224,0.85,1.095
bride,0.9309904,tI4ixSlE,225,0.845,1.09
trashcan,0.51674926,tI4ixSlE,226,0.8250000000000001,1.365
badge,0.6295132,tI4ixSlE,227,0.835,1.12
lightswitch,0.6559113,tI4ixSlE,228,1.36,1.49
hanger,0.9774024,tI4ixSlE,229,0.78,1.085
Apple,0.9743076,tI4ixSlE,230,1.0150000000000001,1.18
neck,0.9562361,tI4ixSlE,231,1.29,1.49
thumb,0.9771557,tI4ixSlE,232,2,2.245
canoe,0.98762906,tI4ixSlE,233,1.0399999999999998,1.3499999999999999
fish,1,tI4ixSlE,234,0.675,0.81
handcuffs,0.98762906,tI4ixSlE,235,1.36,1.7550000000000001
windmill,0.9393763,tI4ixSlE,236,0.805,1.205
heart,1,tI4ixSlE,237,0.9450000000000001,1.12
dentist,0.98762906,tI4ixSlE,238,1.3900000000000001,1.54
Pig,0.9643322,tI4ixSlE,239,0.98,1.195
paint,0.98762906,tI4ixSlE,240,1.045,1.225
doll,0.4525716,tI4ixSlE,241,0.805,1.11
Mountain,0.98762906,tI4ixSlE,242,0.785,0.965
bucket,0.92294025,tI4ixSlE,243,0.78,0.89
Bell,0.91075003,tI4ixSlE,244,0.765,1.035
rain,1,tI4ixSlE,245,0.895,1.18
ruler,0.98762906,tI4ixSlE,246,0.73,1.04
gorilla,0.96437615,tI4ixSlE,247,1.22,1.57
bandaid,1,tI4ixSlE,248,0.765,1.165
cat,0.9349071,USuTlSte,1,0.96,1.08
teapot,0.9383064,USuTlSte,2,1.215,1.42
puzzle,0.98762906,USuTlSte,3,0.74,1.085
Mountain,0.98762906,USuTlSte,4,0.96,1.395
NA,NA,USuTlSte,5,NA,NA
bottle,0.9738905,USuTlSte,6,0.93,1.295
typewriter,0.98762906,USuTlSte,7,0.89,1.6400000000000001
ear,0.98205847,USuTlSte,8,0.88,1.245
plug,0.98762906,USuTlSte,9,1.04,1.285
an,0.44336477,USuTlSte,10,0.835,1.23
Road,0.98762906,USuTlSte,11,0.875,1.215
seahorse,1,USuTlSte,12,1.47,2.095
beaver,0.95462304,USuTlSte,13,1.025,1.54
sword,0.98762906,USuTlSte,14,1.205,1.5150000000000001
llama,1,USuTlSte,15,0.81,1.7650000000000001
pool,0.9793289,USuTlSte,16,1,1.23
microscope,0.98762906,USuTlSte,17,0.9500000000000001,1.695
NA,NA,USuTlSte,18,NA,NA
bandaid,1,USuTlSte,19,0.925,1.53
fish,0.96714413,USuTlSte,20,1.08,1.455
refrigerator,0.98762906,USuTlSte,21,0.8150000000000001,1.645
basket,0.98762906,USuTlSte,22,0.915,1.425
telescope,0.98762906,USuTlSte,23,1.085,1.735
cherry,0.92444086,USuTlSte,24,0.865,1.31
leaf,0.9239343,USuTlSte,25,0.875,1.1500000000000001
NA,NA,USuTlSte,26,NA,NA
fly,0.97387636,USuTlSte,27,0.98,1.285
pepper shaker,0.98762906,USuTlSte,28,1.2550000000000001,1.6600000000000001
Moon,0.9847365,USuTlSte,29,0.9500000000000001,1.325
handcuffs,0.98762906,USuTlSte,30,1.0050000000000001,1.565
NA,NA,USuTlSte,31,0.915,1.12
picture,0.98762906,USuTlSte,32,1.59,1.7850000000000001
bride,0.98762906,USuTlSte,33,1.145,1.395
Burger,0.9678775,USuTlSte,34,1.125,1.33
dragon,0.98762906,USuTlSte,35,1.25,1.555
cake,0.98762906,USuTlSte,36,0.9450000000000001,1.235
tennis racket,0.75027335,USuTlSte,37,1.615,2.13
strawberry,0.98762906,USuTlSte,38,1.11,2.75
table,0.9713959,USuTlSte,39,1.025,1.46
bench,0.98762906,USuTlSte,40,0.97,1.55
unicorn,0.98762906,USuTlSte,41,1.05,1.6
harp,0.97244436,USuTlSte,42,1.09,1.315
railroad tracks,0.9693711,USuTlSte,43,1.105,1.8900000000000001
glasses,0.98762906,USuTlSte,44,1.03,1.55
Castle,0.9245199,USuTlSte,45,0.92,1.455
wing,0.9711376,USuTlSte,46,0.9,1.165
train,0.9770568,USuTlSte,47,0.97,1.215
