transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
medal,0.86540866,6ftHZkLW,12,2.4149999999999996,2.6949999999999994
stoplight,1,6ftHZkLW,13,1.3499999999999999,3.2699999999999996
railroad tracks,0.97550285,6ftHZkLW,14,1.3899999999999997,2.0749999999999997
car,0.24256797,6ftHZkLW,15,1.0199999999999998,1.4449999999999998
paintbrush,0.98762906,6ftHZkLW,16,1.22,2.025
sink,0.9603057,6ftHZkLW,17,1.4249999999999998,1.5399999999999998
cactus,0.97556794,6ftHZkLW,18,NA,NA
moose,0.9161374,6ftHZkLW,19,0.98,1.295
train,1,6ftHZkLW,20,1.5099999999999998,1.8349999999999997
motorcycle,0.98762906,6ftHZkLW,21,1.7449999999999997,2.4599999999999995
bride,0.97918355,6ftHZkLW,22,2.1849999999999996,2.4499999999999997
book,0.56344527,6ftHZkLW,23,NA,NA
reindeer,0.98762906,6ftHZkLW,24,2.0349999999999997,2.5649999999999995
Church,0.9824639,6ftHZkLW,25,2,2.345
broom,0.9606276,6ftHZkLW,26,1.57,1.84
fireman,0.556982,6ftHZkLW,27,1.7449999999999997,2.2099999999999995
pencil,0.7836968,6ftHZkLW,28,1.135,1.295
drill,0.9540415,6ftHZkLW,29,3.0949999999999993,3.3249999999999993
rain,0.96120673,6ftHZkLW,30,1.2550000000000001,1.61
kite,0.8258019,6ftHZkLW,31,1.025,1.125
strawberry,0.93425125,6ftHZkLW,32,2.1499999999999995,2.4899999999999998
sandwich,0.98762906,6ftHZkLW,33,1.8799999999999997,2.4799999999999995
scissors,0.979947,6ftHZkLW,34,1.1249999999999998,1.5149999999999997
trophy,1,6ftHZkLW,35,1.15,1.3249999999999997
glasses,0.98762906,6ftHZkLW,36,1.1949999999999998,1.7749999999999997
teeter totter,0.98762906,6ftHZkLW,37,2.7099999999999995,3.1399999999999997
map,0.98762906,6ftHZkLW,38,1.065,1.2249999999999999
rolling pin,0.55993545,6ftHZkLW,39,1.135,1.82
boy,1,6ftHZkLW,40,1.0799999999999998,1.4349999999999998
shower,0.87102973,6ftHZkLW,41,1.0899999999999999,1.4499999999999997
jumprope,0.9747429,6ftHZkLW,42,2.06,2.165
cake cake,0.615309,6ftHZkLW,43,1.86,1.97
swingset,0.88832176,6ftHZkLW,44,2.0349999999999997,2.4699999999999998
toothbrush,0.98762906,6ftHZkLW,45,1.16,1.3
chimney,0.98762906,6ftHZkLW,46,1.8949999999999998,2.28
cloud,0.98762906,6ftHZkLW,47,0.9449999999999998,1.15
flower,0.9661604,6ftHZkLW,48,1.6049999999999998,1.8899999999999997
tomato,0.98762906,6ftHZkLW,49,1.735,2.1350000000000002
box,0.29648846,6ftHZkLW,50,0.745,0.86
purse,0.8738537,6ftHZkLW,51,0.9550000000000001,1.42
skateboard,0.98762906,6ftHZkLW,52,0.9649999999999999,1.4049999999999998
which,0.5821115,6ftHZkLW,53,1.16,1.6299999999999997
toilet,0.98762906,6ftHZkLW,54,1.0949999999999998,4.01
rhinoceros,0.98762906,6ftHZkLW,55,1.1649999999999998,1.7399999999999998
peanut,0.98762906,6ftHZkLW,56,1.325,1.52
teapot,0.9241539,6ftHZkLW,57,1.5499999999999998,1.6649999999999998
clock,0.9784507,6ftHZkLW,58,1.01,1.12
cross,0.9727524,6ftHZkLW,59,1.1349999999999998,1.38
hanger,0.97741014,6ftHZkLW,60,1.055,1.415
lightbulb,0.915663,6ftHZkLW,61,1.425,1.6600000000000001
glass,0.968905,6ftHZkLW,62,0.85,1.065
Sean,0.27481255,6ftHZkLW,63,1.5199999999999998,1.7449999999999997
wrench,0.96976143,6ftHZkLW,64,1.02,1.125
NA,NA,6ftHZkLW,65,0.8199999999999998,0.9449999999999998
zebra,0.97271127,6ftHZkLW,66,1.4899999999999998,1.7649999999999997
saxophone,0.98762906,6ftHZkLW,67,1.9199999999999997,2.175
Russian,0.62218726,6ftHZkLW,68,0.9400000000000001,1.475
hi,0.64519006,6ftHZkLW,69,1.0399999999999998,1.38
house,0.96098614,6ftHZkLW,70,1.52,1.6300000000000001
man,0.98865956,6ftHZkLW,71,0.975,1.45
nest,0.974901,6ftHZkLW,72,1.6400000000000001,1.8
Bowl,0.5972083,6ftHZkLW,73,1.4699999999999998,1.6199999999999997
flower,0.9747924,6ftHZkLW,74,1.4249999999999998,1.8299999999999996
neck,0.8550907,6ftHZkLW,75,NA,NA
