transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
llama,0.9718637,JjwlIXPL,82,0.905,1.3800000000000001
sink,0.967907,JjwlIXPL,83,1.395,1.725
scissors,0.98762906,JjwlIXPL,84,0.8,1.33
army tank,0.98762906,JjwlIXPL,85,1.625,2.22
Lobster,0.98762906,JjwlIXPL,86,1.155,1.685
owl,0.9594533,JjwlIXPL,87,0.965,1.395
sink,0.981198,JjwlIXPL,88,1.065,1.385
chicken,0.98762906,JjwlIXPL,89,2.13,2.235
kite,0.9713493,JjwlIXPL,90,1.05,1.18
foot,NA,JjwlIXPL,91,NA,NA
roof,0.98762906,JjwlIXPL,92,1.59,1.805
rug,0.98762906,JjwlIXPL,93,1.075,1.2550000000000001
lighthouse,0.98762906,JjwlIXPL,94,1.055,1.5149999999999997
swing,0.97033775,JjwlIXPL,95,1.065,1.58
rocket ship,0.95912135,JjwlIXPL,96,1.3800000000000001,1.5050000000000001
clam,0.98273826,JjwlIXPL,97,1.565,2.005
jar,0.96579975,JjwlIXPL,98,1.12,1.475
balloon,0.98762906,JjwlIXPL,99,0.925,1.375
sailor,1,JjwlIXPL,100,1.4000000000000001,1.965
blimp,0.9572351,JjwlIXPL,101,1.255,1.4749999999999999
skunk,0.98762906,JjwlIXPL,102,1.2,1.305
medal,0.9504219,JjwlIXPL,103,1.56,1.865
stand,0.9467306,JjwlIXPL,104,2.325,2.855
hose,0.970612,JjwlIXPL,105,1.045,1.355
Fox,0.97716479999999994,JjwlIXPL,106,0.975,1.12
bride,0.98906165,JjwlIXPL,107,0.915,1.24
hook,0.98762906,JjwlIXPL,108,NA,NA
Moon,0.98762906,JjwlIXPL,109,1.11,1.7850000000000001
pillow,0.98762906,JjwlIXPL,110,1.025,1.4299999999999997
doll,0.9772851,JjwlIXPL,111,1.28,1.6300000000000001
paper bag,0.9836976,JjwlIXPL,112,1.675,2.005
cage,0.96381307,JjwlIXPL,113,1.205,1.445
lizard,0.9663777,JjwlIXPL,114,1.6,1.99
toaster,0.98169464,JjwlIXPL,115,1.055,1.485
drill,0.98762906,JjwlIXPL,116,1.365,1.68
salt shaker,0.98762906,JjwlIXPL,117,1.565,2.335
curtains,0.98762906,JjwlIXPL,118,1.115,1.71
slide,0.9268828,JjwlIXPL,119,0.965,1.54
brickwall,0.89513254,JjwlIXPL,120,1.3499999999999999,2.0449999999999995
bench,0.98762906,JjwlIXPL,121,0.925,1.125
magnet,0.98762906,JjwlIXPL,122,1.6,2.15
fishtank,0.8912619,JjwlIXPL,123,1.6099999999999997,1.8199999999999996
sock,0.9743473,JjwlIXPL,124,0.6950000000000001,1.035
robot,0.98762906,JjwlIXPL,125,1.005,1.4249999999999998
