transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
skeleton,0.98762906,n5WyKu7b,14,0.85,1.025
peanut,0.98762906,n5WyKu7b,15,1.04,1.25
firetruck,0.90704197,n5WyKu7b,16,1.44,1.635
globe,0.97572213,n5WyKu7b,17,0.87,1.085
rake,0.9143344,n5WyKu7b,18,0.925,1.105
Bowl,0.9535574,n5WyKu7b,19,0.7000000000000001,0.925
key,0.8187452,n5WyKu7b,20,0.8549999999999999,1.015
well,0.98762906,n5WyKu7b,21,0.7549999999999999,0.9699999999999999
door,0.9222641,n5WyKu7b,22,0.8499999999999999,1.0599999999999998
lion,0.9580424,n5WyKu7b,23,0.9699999999999999,1.2249999999999999
boat,0.9165091,n5WyKu7b,24,0.9550000000000001,1.12
Road,0.98762906,n5WyKu7b,25,1.1999999999999997,1.4749999999999999
eggs,0.98762906,n5WyKu7b,26,0.8599999999999999,1.045
lamp,0.98762906,n5WyKu7b,27,1.005,1.1849999999999998
stoplight,1,n5WyKu7b,28,1.8249999999999997,1.9599999999999997
present,0.98151475,n5WyKu7b,29,1.19,1.425
lawnmower,1,n5WyKu7b,30,0.9299999999999998,1.3149999999999997
washing machine,0.95707285,n5WyKu7b,31,1.7699999999999998,1.8799999999999997
sled,0.93589026,n5WyKu7b,32,1.69,1.845
unicycle,0.98762906,n5WyKu7b,33,1.03,1.355
backpack,0.98762906,n5WyKu7b,34,0.7899999999999999,0.9049999999999999
merry go round,0.96726274,n5WyKu7b,35,1.7049999999999998,2.1499999999999995
hamburger,0.98762906,n5WyKu7b,36,0.755,1.065
heel,0.9730901,n5WyKu7b,37,1.3149999999999997,1.5399999999999998
pitcher,0.9687244,n5WyKu7b,38,2.22,2.415
dinosaur,0.9754361,n5WyKu7b,39,0.9550000000000001,1.16
Sun,0.97544223,n5WyKu7b,40,1.155,1.335
closet,0.98762906,n5WyKu7b,41,1.1849999999999998,1.3449999999999998
magnet,0.98762906,n5WyKu7b,42,2.67,2.9250000000000003
cake,0.98762906,n5WyKu7b,43,1.015,1.15
racket,0.98762906,n5WyKu7b,44,0.9699999999999999,1.1199999999999999
binoculars,0.98762906,n5WyKu7b,45,1.015,1.1849999999999998
basket,0.98762906,n5WyKu7b,46,1.1149999999999998,1.2299999999999998
chest,0.9692718,n5WyKu7b,47,0.8200000000000001,0.975
ostrich,0.98762906,n5WyKu7b,48,1.1799999999999997,1.3249999999999997
clock,0.98762906,n5WyKu7b,49,0.9949999999999999,1.14
window,0.92622334,n5WyKu7b,50,0.81,1.065
shell,0.96932054,n5WyKu7b,51,1.09,1.355
seahorse,1,n5WyKu7b,52,1.22,1.445
mosquito,0.98762906,n5WyKu7b,53,1.95,2.075
ladybug,0.98762906,n5WyKu7b,54,1,1.35
helicopter,0.98762906,n5WyKu7b,55,0.89,1.06
bomb,0.9678494,n5WyKu7b,56,1.055,1.26
microscope,0.98762906,n5WyKu7b,57,1.065,1.4849999999999999
Bridge,0.9869289,n5WyKu7b,58,0.79,0.935
ghost,1,n5WyKu7b,59,0.93,1.065
airplane,0.98762906,n5WyKu7b,60,0.7099999999999999,1.0199999999999998
razor,0.96101266,n5WyKu7b,61,0.795,1.07
vase,0.34825638,n5WyKu7b,62,0.84,1.025
house,0.90474916,n5WyKu7b,63,1.0899999999999999,1.2249999999999999
button,0.98762906,n5WyKu7b,64,1.85,1.955
mop,0.98762906,n5WyKu7b,65,0.8249999999999998,0.9949999999999999
Cannon,0.9628011,n5WyKu7b,66,0.9249999999999998,1.1749999999999998
tripod,0.98762906,n5WyKu7b,67,0.9649999999999999,1.2849999999999997
sword,0.98762906,n5WyKu7b,68,1.28,1.5
couch,0.98762906,n5WyKu7b,69,1.11,1.235
piano,0.98762906,n5WyKu7b,70,1.09,1.42
letter,0.98762906,n5WyKu7b,71,1.04,1.22
shark,0.98762906,n5WyKu7b,72,0.8149999999999998,0.9399999999999998
lizard,0.98762906,n5WyKu7b,73,0.765,1.065
beard,0.98762906,n5WyKu7b,74,0.9899999999999999,1.2299999999999998
neck,0.98762906,n5WyKu7b,75,0.7799999999999999,0.9699999999999999
scarf,0.98762906,n5WyKu7b,76,0.9999999999999999,1.1649999999999998
flower,0.97420835,n5WyKu7b,77,0.7899999999999999,1.025
lightning,0.98762906,n5WyKu7b,78,0.8949999999999999,1.2349999999999999
thumb,0.97165346,n5WyKu7b,79,0.8300000000000001,1.04
turtle,0.98762906,n5WyKu7b,80,1.135,1.365
swan,0.96562207,n5WyKu7b,81,0.875,1.105
NA,NA,n5WyKu7b,82,0.785,0.91
cigarette,0.98762906,n5WyKu7b,83,0.965,1.29
football,0.9704018,n5WyKu7b,84,1.085,1.21
nose,0.9708636,n5WyKu7b,85,0.8049999999999998,1.055
toilet,0.98762906,n5WyKu7b,86,0.8049999999999998,1.0849999999999997
drum,0.9502498,n5WyKu7b,87,0.9749999999999999,1.1349999999999998
tie,0.8923447,n5WyKu7b,88,1.055,1.2599999999999998
cat,0.96335316,n5WyKu7b,89,0.6999999999999998,0.8999999999999999
horse,0.98762906,n5WyKu7b,90,0.975,1.22
ant,0.9144897,n5WyKu7b,91,0.9449999999999998,1.1199999999999999
TV,0.5248147,n5WyKu7b,92,0.77,1.025
diaper,0.98762906,n5WyKu7b,93,1.0999999999999999,1.275
raccoon,0.9608537,n5WyKu7b,94,1.1,1.51
ladder,0.98075694,n5WyKu7b,95,0.7599999999999999,1.0399999999999998
saxophone,0.98762906,n5WyKu7b,96,0.8799999999999999,1.3399999999999999
harp,1,n5WyKu7b,97,0.86,0.98
scissors,0.9606585,n5WyKu7b,98,0.755,1.025
strawberry,0.98762906,n5WyKu7b,99,1.61,1.945
bottle,0.98762906,n5WyKu7b,100,0.7049999999999998,0.9449999999999998
bird,0.9717298,n5WyKu7b,101,1.6400000000000001,1.8800000000000001
rocket,0.9473835,n5WyKu7b,102,0.9450000000000001,1.075
rolling pin,0.94085467,n5WyKu7b,103,1.165,1.665
tank,0.96890646,n5WyKu7b,104,0.77,0.985
safe,0.98762906,n5WyKu7b,105,1,2.595
NA,NA,n5WyKu7b,106,0.8049999999999998,1.0749999999999997
egg,0.97717124,n5WyKu7b,107,0.6399999999999999,0.8949999999999999
shovel,0.9571622,n5WyKu7b,108,0.69,0.9349999999999998
statue,0.98762906,n5WyKu7b,109,0.8199999999999998,0.9599999999999999
feather,0.9216991,n5WyKu7b,110,0.71,0.9500000000000001
refrigerator,0.98762906,n5WyKu7b,111,1.145,1.6400000000000001
bread,0.9768763,n5WyKu7b,112,0.735,0.99
flag,0.98762906,n5WyKu7b,113,0.8449999999999999,1.1349999999999998
