transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
saw,0.87462133,j8kMztXk,72,1.155,1.445
fly,0.9686454,j8kMztXk,73,1.75,2.1550000000000002
chain,0.98762906,j8kMztXk,74,1.36,1.75
pail,1,j8kMztXk,75,1.995,2.275
seahorse,1,j8kMztXk,76,1.32,1.93
City,0.98475057,j8kMztXk,77,1.2550000000000001,1.48
iron,0.98762906,j8kMztXk,78,1.1300000000000001,1.5150000000000001
finger,0.98762906,j8kMztXk,79,1.215,1.53
dolphin,0.98762906,j8kMztXk,80,1.8800000000000001,2.085
cherry,0.9496313,j8kMztXk,81,2.05,2.41
about,0.43083164,j8kMztXk,82,1.28,1.495
nose,0.9708636,j8kMztXk,83,1.21,1.5350000000000001
shirt,0.98762906,j8kMztXk,84,1.745,1.895
bathtub,0.93217970000000006,j8kMztXk,85,1.8900000000000001,2.43
rabbit,0.98762906,j8kMztXk,86,1.53,1.745
traffic light,0.98762906,j8kMztXk,87,1.485,2.105
sled,0.98762906,j8kMztXk,88,1.405,3.515
typewriter,0.98762906,j8kMztXk,89,1.23,1.71
dog,0.96664715,j8kMztXk,90,1.07,1.355
waffle,0.98762906,j8kMztXk,91,1.45,1.865
cow,0.95103556,j8kMztXk,92,1.5050000000000001,1.8800000000000001
stairway,0.9550783,j8kMztXk,93,2.2,2.61
rake,0.97461194,j8kMztXk,94,1.585,1.77
football,0.97035617,j8kMztXk,95,1.22,1.6500000000000001
lightbulb,0.9156083,j8kMztXk,96,1.305,1.76
I don't know,0.9917527,j8kMztXk,97,3.5100000000000002,3.855
bee,0.9241909,j8kMztXk,98,1.565,1.84
cheese,0.98762906,j8kMztXk,99,1.36,1.93
kangaroo,0.98675483,j8kMztXk,100,1.615,2.09
pirate,0.98762906,j8kMztXk,101,1.7750000000000001,2.02
skunk,0.98762906,j8kMztXk,102,1.2550000000000001,1.44
brickwall,0.8951303,j8kMztXk,103,2.45,2.72
asparagus,0.98762906,j8kMztXk,104,1.305,1.78
snail,0.98762906,j8kMztXk,105,1.335,1.71
drill,0.98762906,j8kMztXk,106,2.04,2.375
