transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
caught,0.527415,LdzbtBGV,96,1.6599999999999997,1.9249999999999996
hippopotamus,0.98762906,LdzbtBGV,97,2.2,2.38
eggs,0.98762906,LdzbtBGV,98,0.9449999999999998,1.1799999999999997
boy,1,LdzbtBGV,99,1.4349999999999998,1.8699999999999997
rollerskate,0.9509435,LdzbtBGV,100,1.205,2.18
NA,NA,LdzbtBGV,101,2.47,3.3000000000000003
Church,0.98762906,LdzbtBGV,102,0.985,1.565
trumpet,0.98762906,LdzbtBGV,103,1.76,2.2600000000000002
ax,0.58455855,LdzbtBGV,104,1.0050000000000001,1.315
unicycle,0.98762906,LdzbtBGV,105,1.5999999999999996,2.5749999999999997
bicycle,0.98762906,LdzbtBGV,106,1.225,1.915
ring,0.98762906,LdzbtBGV,107,1.03,1.2650000000000001
trophy,0.98762906,LdzbtBGV,108,1.0949999999999998,1.6249999999999998
tie,0.9847922,LdzbtBGV,109,0.86,1.23
finger,0.98762906,LdzbtBGV,110,0.975,1.375
sink,0.9603057,LdzbtBGV,111,1.06,1.255
sandwich,0.98762906,LdzbtBGV,112,0.98,1.43
picture,0.9392081,LdzbtBGV,113,1.61,2.095
nurse,0.98762906,LdzbtBGV,114,1.065,1.34
safe,0.98762906,LdzbtBGV,115,1.19,1.52
feather,0.98762906,LdzbtBGV,116,1.03,1.4
typewriter,0.98762906,LdzbtBGV,117,0.89,1.375
cactus,0.97596425,LdzbtBGV,118,1.015,1.15
windmill,0.96313494,LdzbtBGV,119,1.14,1.835
camera,0.98762906,LdzbtBGV,120,0.745,1.38
Bridge,0.96857584,LdzbtBGV,121,0.915,1.48
column,0.9643322,LdzbtBGV,122,1.53,1.87
rope,0.98762906,LdzbtBGV,123,0.865,1.055
fishing pole,0.98762906,LdzbtBGV,124,1.1,1.935
Walmart,0.61093414,LdzbtBGV,127,NA,NA
microscope,0.98762906,LdzbtBGV,128,1.14,1.98
harp,0.9786275,LdzbtBGV,129,0.995,1.275
manhole cover,0.98762906,LdzbtBGV,130,1.81,2.695
faucet,0.98762906,LdzbtBGV,131,1.58,1.76
flower,1,LdzbtBGV,132,1.035,1.51
rat,0.9655873,LdzbtBGV,133,1.13,1.37
thumb,1,LdzbtBGV,134,1.28,1.505
chain,0.8906553,LdzbtBGV,135,1.51,1.955
shirt,0.97312856,LdzbtBGV,136,1.075,1.515
nose,0.9708557,LdzbtBGV,137,1,1.49
pail,0.97634125,LdzbtBGV,138,0.94,1.375
bird,0.9717298,LdzbtBGV,139,0.8,1.225
stethoscope,0.98762906,LdzbtBGV,140,NA,NA
banjo,0.98762906,LdzbtBGV,141,1.155,1.42
Knight on horse,0.9776284,LdzbtBGV,142,1.345,1.55
razor,0.9003411,LdzbtBGV,143,1.785,1.965
hat,1,LdzbtBGV,144,0.735,0.915
scale,0.98762906,LdzbtBGV,145,1.63,1.985
racket,0.98762906,LdzbtBGV,146,1.02,1.155
wheat,0.81546277,LdzbtBGV,147,1.36,1.605
chair,0.9890525,LdzbtBGV,148,0.65,1.125
piano,0.9440284,LdzbtBGV,149,0.99,1.495
fireman,0.98762906,LdzbtBGV,150,1.425,1.68
NA,NA,LdzbtBGV,151,3.615,4.085
stove,0.98762906,LdzbtBGV,152,0.95,1.355
toes,0.8162504,LdzbtBGV,153,1.48,1.95
hippopotamus rhinoceros,0.9863188,LdzbtBGV,154,1.965,3.05
blimp,0.98762906,LdzbtBGV,155,1.385,1.56
cross,0.9727302,LdzbtBGV,156,0.92,1.255
dragon,0.98762906,LdzbtBGV,157,1.095,1.345
heart,1,LdzbtBGV,158,1.19,1.465
eye,0.800246,LdzbtBGV,159,0.87,1.26
camel,0.98762906,LdzbtBGV,160,0.85,1.025
peacock,0.98762906,LdzbtBGV,161,1.495,1.655
bench,0.98762906,LdzbtBGV,162,1.04,1.19
balloon,0.98762906,LdzbtBGV,163,1.155,1.595
skis,0.98762906,LdzbtBGV,164,1.255,1.865
elephant,0.98762906,LdzbtBGV,165,0.845,1.055
car,1,LdzbtBGV,166,0.885,1.22
unicorn,0.98762906,LdzbtBGV,167,1.44,1.64
whistle,0.98762906,LdzbtBGV,168,0.915,1.35
pyramid,0.98762906,LdzbtBGV,169,1.145,1.63
puzzle,0.98762906,LdzbtBGV,170,1.08,1.415
desk,0.98762906,LdzbtBGV,171,2.05,2.195
spider,1,LdzbtBGV,172,1.1,1.295
cat,1,LdzbtBGV,173,0.78,1.17
hook,1,LdzbtBGV,174,1.52,1.62
peace,0.59950346,LdzbtBGV,175,1.86,2.185
ball,0.97245574,LdzbtBGV,176,1.315,1.735
match,0.98762906,LdzbtBGV,177,2.175,2.625
guitar,0.9695971,LdzbtBGV,178,1.275,1.62
cherry,0.9410812,LdzbtBGV,179,1.395,1.835
refrigerator,0.98762906,LdzbtBGV,180,1.31,1.585
ghost,0.9346095,LdzbtBGV,181,0.875,1.175
zebra,0.98762906,LdzbtBGV,182,1.055,1.595
candle,0.9629959,LdzbtBGV,183,0.78,1.255
ape,0.98762906,LdzbtBGV,184,1.115,1.32
scissors,0.98762906,LdzbtBGV,185,0.85,1.485
squirrel,0.98762906,LdzbtBGV,186,1.085,1.6
Barrel,0.968613,LdzbtBGV,187,0.935,1.455
swing,0.98762906,LdzbtBGV,188,1.065,1.395
shoe,0.9183149,LdzbtBGV,189,1.865,2.26
slug,0.55171746,LdzbtBGV,190,1.33,1.555
motorcycle,0.98762906,LdzbtBGV,191,0.895,1.805
stairs,0.9334384,LdzbtBGV,192,0.995,1.455
woman,0.98762906,LdzbtBGV,193,1.055,1.525
bride,0.9350546,LdzbtBGV,194,1.405,1.82
glass,0.98762906,LdzbtBGV,195,0.935,1.29
sword,0.98762906,LdzbtBGV,196,1.025,1.655
mailbox,0.9697986,LdzbtBGV,197,0.85,1.75
