transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
sink,0.95686543,opx0DIfk,228,1.475,1.645
saw,0.96867335,opx0DIfk,229,1.9100000000000001,2.24
strawberry,0.98762906,opx0DIfk,230,1.97,2.3850000000000002
leg,0.913327,opx0DIfk,231,1.445,1.665
helium,0.93577236,opx0DIfk,232,2.66,3.005
chain,0.98762906,opx0DIfk,233,1.835,2.12
parrot,0.98762906,opx0DIfk,234,1.6500000000000001,1.915
raccoon,0.9608537,opx0DIfk,235,2.35,2.81
rabbit,0.98762906,opx0DIfk,236,1.425,1.6
chicken,0.98762906,opx0DIfk,237,1.465,1.74
Pig,0.93245953,opx0DIfk,238,1.5050000000000001,1.69
dentist,0.98762906,opx0DIfk,239,2.29,2.62
frog,0.98762906,opx0DIfk,240,1.53,1.82
swings,0.98762906,opx0DIfk,241,1.825,2.08
key,0.91997176,opx0DIfk,242,1.34,1.56
house,0.9742597,opx0DIfk,243,1.31,1.5250000000000001
pen,0.8943713,opx0DIfk,244,1.8,1.99
canoe,0.98762906,opx0DIfk,245,1.635,2.035
snail,0.97328025,opx0DIfk,246,1.53,1.96
bra,0.9593913,opx0DIfk,247,1.5150000000000001,1.835
stethoscope,0.98762906,opx0DIfk,248,2.62,2.73
pencil,0.98527586,prNqzgoi,1,NA,NA
envelope,0.98762906,prNqzgoi,2,1.1249999999999998,1.4899999999999998
shoe,0.96145916,prNqzgoi,3,1.185,1.595
fire,0.98762906,prNqzgoi,4,1.2,1.49
roof,0.9668343,prNqzgoi,5,0.93,1.105
porcupine,0.98762906,prNqzgoi,6,1.17,1.345
fireman,0.98762906,prNqzgoi,7,1.19,1.425
child,0.98762906,prNqzgoi,8,1.52,1.77
octopus,0.98762906,prNqzgoi,9,NA,NA
razor,0.96106637,prNqzgoi,10,1.6049999999999998,1.7449999999999997
refrigerator,0.98762906,prNqzgoi,11,1.205,1.5150000000000001
asparagus,0.98762906,prNqzgoi,12,1.6599999999999997,1.8549999999999998
stairs,1,prNqzgoi,13,1.1,1.37
scissors,0.97791135,prNqzgoi,14,0.935,1.19
truck,0.98762906,prNqzgoi,15,NA,NA
bear,1,prNqzgoi,16,0.88,1.095
whistle,0.98762906,prNqzgoi,17,NA,NA
goat,0.98762906,prNqzgoi,18,1.01,1.155
ukelele,0.96516436,prNqzgoi,19,1.395,2.16
hammer,1,prNqzgoi,20,1.03,1.3
canoe,0.98762906,prNqzgoi,21,1.3900000000000001,1.69
finger,0.98762906,prNqzgoi,22,0.8749999999999999,0.9999999999999999
drawers,0.98762906,prNqzgoi,23,1.6600000000000001,1.915
butterfly,0.98762906,prNqzgoi,24,1.05,1.475
pyramid,0.98762906,prNqzgoi,25,0.925,1.22
teeth,0.98475057,prNqzgoi,26,1.815,1.93
iron,0.96199787,prNqzgoi,27,0.9450000000000001,1.2
like,0.93762803,prNqzgoi,28,0.99,1.135
Cannon,0.9628011,prNqzgoi,29,1.225,1.44
helicopter,0.98762906,prNqzgoi,30,1.245,1.865
duck,0.9734828,prNqzgoi,31,NA,NA
tie,0.97395086,prNqzgoi,32,1.0399999999999998,1.2849999999999997
toothbrush,0.98762906,prNqzgoi,33,NA,NA
vacuum,0.98762906,prNqzgoi,34,1.175,1.55
camera,0.96604645,prNqzgoi,35,0.9599999999999999,1.2349999999999999
magnet,0.98762906,prNqzgoi,36,1.32,1.465
backpack,0.98762906,prNqzgoi,37,1.32,1.425
candle,0.9729894,prNqzgoi,38,0.795,1.24
grapes,0.98040926,prNqzgoi,39,0.905,1.0150000000000001
Tire,0.9786249,prNqzgoi,40,0.76,0.975
puzzle,0.97514534,prNqzgoi,41,NA,NA
sink,0.93869805,prNqzgoi,42,1.155,1.27
box,0.9742493,prNqzgoi,43,0.965,1.11
ice cream cone,0.9876291,prNqzgoi,44,1.19,1.655
pitcher,0.92432225,prNqzgoi,45,NA,NA
type thing,0.96891654,prNqzgoi,46,2.0349999999999997,4.305
broom,0.98762906,prNqzgoi,47,0.8250000000000001,1.05
dime,0.91469496,prNqzgoi,48,1.02,3.49
bomb,0.95626515,prNqzgoi,49,1.095,1.4000000000000001
truck,0.9244695,prNqzgoi,50,0.425,3.6750000000000003
stethoscope,0.98762906,prNqzgoi,51,1.355,3.92
wheat,0.97695065,prNqzgoi,52,0.095,0.20500000000000002
cheese,0.98762906,prNqzgoi,53,0.865,2.66
pineapple,0.98762906,prNqzgoi,54,1.125,1.37
guitar,0.9701848,prNqzgoi,55,1.635,1.84
monkey,0.98762906,prNqzgoi,56,2.235,4.2
Queen,0.98762906,prNqzgoi,57,1.0050000000000001,1.28
bathtub,0.93218535,prNqzgoi,58,1.3800000000000001,1.84
thumb,0.9619781,prNqzgoi,59,1.195,1.41
bowtie,0.81358325,prNqzgoi,60,1.73,2.165
raccoon,0.9608537,prNqzgoi,61,1.5050000000000001,1.75
suitcase,0.98762906,prNqzgoi,62,1.855,1.98
fishtank,0.8900041,prNqzgoi,63,1.6949999999999998,2.0349999999999997
parrot,0.98762906,prNqzgoi,64,0.8200000000000001,0.995
rabbit,0.98762906,prNqzgoi,65,0.9599999999999999,1.0949999999999998
spoon,0.84948057,prNqzgoi,66,0.8250000000000001,1.045
drawer,0.98762906,prNqzgoi,67,1.33,1.56
paper,1,prNqzgoi,68,NA,NA
hippo,0.98762906,prNqzgoi,69,0.9849999999999999,1.1249999999999998
nest,0.9824925,prNqzgoi,70,1.485,1.61
kite,0.8893158,prNqzgoi,71,0.8449999999999999,0.9649999999999999
dentist,1,prNqzgoi,72,1.49,1.7
peas,0.57078826,prNqzgoi,73,1.045,1.245
beard,0.98762906,prNqzgoi,74,1.2249999999999999,1.4549999999999998
wheelchair,0.98762906,prNqzgoi,75,0.8299999999999998,1.2349999999999999
skis,0.98762906,prNqzgoi,76,0.885,1.115
wall,0.9181993,prNqzgoi,77,1.35,1.61
