transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
trashcan,0.48720384,NsmsEa2g,18,1.095,2.045
witch,0.9113175,NsmsEa2g,19,0.99,1.41
iron,0.98762906,NsmsEa2g,20,0.9,1.24
lightning,0.98762906,NsmsEa2g,21,1.21,1.375
closet,0.9720516,NsmsEa2g,22,1.045,1.2550000000000001
fishtank,0.8900044,NsmsEa2g,23,1.0699999999999998,2.0799999999999996
ax,0.58465016,NsmsEa2g,24,0.835,1.01
bag,0.9764699,NsmsEa2g,25,0.9599999999999999,1.3199999999999998
TV,0.5248027,NsmsEa2g,26,0.995,1.935
toothbrush,0.98762906,NsmsEa2g,27,1.08,1.5150000000000001
bowtie,0.8127095,NsmsEa2g,28,1.025,1.5150000000000001
tank,0.9705619,NsmsEa2g,29,1.0150000000000001,4.285
washing machine,0.98762906,NsmsEa2g,30,0.925,1.295
Soldier,0.98762906,NsmsEa2g,31,1.02,1.21
crab,0.98762906,NsmsEa2g,32,0.785,1.16
yoyo,0.92645323,NsmsEa2g,33,1.31,1.67
letter,0.97138816,NsmsEa2g,34,1.725,2.435
nose,0.9708478,NsmsEa2g,35,0.8150000000000001,1.125
pineapple,0.98762906,NsmsEa2g,36,0.775,1.105
box,0.95848390000000006,NsmsEa2g,37,0.9,1.105
pillow,0.98762906,NsmsEa2g,38,0.885,1.19
wheat,0.98762906,NsmsEa2g,39,1.7650000000000001,1.885
cake,0.98762906,NsmsEa2g,40,0.92,1.055
ring,0.98762906,NsmsEa2g,41,0.8200000000000001,1.065
parrot,0.98762906,NsmsEa2g,42,0.9,1.115
fire hydrant,0.981731,NsmsEa2g,43,0.915,1.36
present,0.98762906,NsmsEa2g,44,1.51,1.625
heel,0.9462287,NsmsEa2g,45,1.165,1.46
anchor,0.9677539,NsmsEa2g,46,1.1,4.005
peanut,0.9586105,NsmsEa2g,47,0.22,1.245
dinosaur,0.98762906,NsmsEa2g,48,1.085,1.2550000000000001
girl,0.98762906,NsmsEa2g,49,1.35,1.6600000000000001
Moon,0.98762906,NsmsEa2g,50,0.765,1.12
vase,0.86359197,NsmsEa2g,51,0.92,1.2550000000000001
frog,0.98762906,NsmsEa2g,52,0.855,1.16
airplane,0.98762906,NsmsEa2g,53,0.96,1.1300000000000001
fence,0.9685395,NsmsEa2g,54,1.105,1.23
helicopter,0.98762906,NsmsEa2g,55,1.1400000000000001,1.565
blimp,0.98762906,NsmsEa2g,56,0.91,1.105
cheese,0.98762906,NsmsEa2g,57,0.73,1.165
bus,0.97677803,NsmsEa2g,58,0.86,1.055
rake,0.9721419,NsmsEa2g,59,1.085,1.28
pirate,0.98762906,NsmsEa2g,60,1.115,1.425
roof,0.98762906,NsmsEa2g,61,1.09,1.28
nail,0.98762906,NsmsEa2g,62,0.925,1.335
crown,0.97691375,NsmsEa2g,63,0.8899999999999999,2.1399999999999997
vest,0.9580768,NsmsEa2g,64,0.47500000000000003,1.22
wig,0.98762906,NsmsEa2g,65,0.375,1.45
cup,0.98762906,NsmsEa2g,66,0.6,1.415
paintbrush,0.98762906,NsmsEa2g,67,0.885,1.705
cigarette,0.9374594,NsmsEa2g,68,0.9400000000000001,1.185
bricks wall,0.98775744,NsmsEa2g,69,0.755,1.695
ant,0.9144121,NsmsEa2g,70,1.1149999999999998,1.3249999999999997
package,0.98762906,NsmsEa2g,71,2.035,2.17
pan,0.98762906,NsmsEa2g,72,0.99,1.37
eye,0.80874866,NsmsEa2g,73,0.85,1.285
padlock,0.98762906,NsmsEa2g,74,1.3900000000000001,1.56
chest,0.98762906,NsmsEa2g,75,0.88,1.085
rug,0.98762906,NsmsEa2g,76,0.87,1.125
NA,NA,NsmsEa2g,77,1.595,1.875
oh gosh,0.98838025,NsmsEa2g,78,2.055,2.93
cloud,0.98762906,NsmsEa2g,79,1.17,1.51
foot,NA,NsmsEa2g,80,0.855,1.0150000000000001
camera,0.98762906,NsmsEa2g,81,0.71,1.175
paint,0.97081614,NsmsEa2g,82,1.055,1.24
flashlight,1,NsmsEa2g,83,1.5899999999999999,1.8549999999999998
steering wheel,1,NsmsEa2g,84,1.035,1.2750000000000001
Apple,0.9743076,NsmsEa2g,85,0.73,0.86
rockingchair,0.85270536,NsmsEa2g,86,0.9550000000000001,1.1400000000000001
volcano,0.98762906,NsmsEa2g,87,0.995,1.615
nest,0.98762906,NsmsEa2g,88,1.1500000000000001,1.37
key,0.9289487,NsmsEa2g,89,0.96,1.195
