transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
cherry,0.9654918,gN2gAsYI,54,1.695,1.93
lion,0.9580401,gN2gAsYI,55,0.905,1.23
trashcan,0.48664412,gN2gAsYI,56,1.16,1.28
jumprope,0.9660362,gN2gAsYI,57,1.5,1.87
cow,0.97640383,gN2gAsYI,58,1.23,1.5350000000000001
worm,0.98762906,gN2gAsYI,59,0.875,1.2
book,0.96523714,gN2gAsYI,60,NA,NA
turkey,0.98762906,gN2gAsYI,61,1.125,1.235
duck,0.9734828,gN2gAsYI,62,NA,NA
lighthouse,0.98762906,gN2gAsYI,63,1.285,1.605
canoe,0.98762906,gN2gAsYI,64,1.34,1.685
candle,0.98762906,gN2gAsYI,65,0.96,1.4000000000000001
house,0.94424754,gN2gAsYI,66,1.175,1.325
sock,0.94080626999999994,gN2gAsYI,67,NA,NA
tank,0.97049004,gN2gAsYI,68,1.025,1.21
cactus,0.96859115,gN2gAsYI,69,1.135,1.2750000000000001
shirt,0.9253863,gN2gAsYI,70,1.26,1.42
flag,0.98762906,gN2gAsYI,71,1.395,1.605
envelope,0.98762906,gN2gAsYI,72,1.415,1.53
dentist,0.98762906,gN2gAsYI,73,1.36,1.485
chair,0.98762906,gN2gAsYI,74,0.935,1.24
fireman,0.98762906,gN2gAsYI,75,1.16,1.615
finger,0.98762906,gN2gAsYI,76,0.985,1.215
crackers,0.98762906,gN2gAsYI,77,1.12,1.225
drawer,0.98762906,gN2gAsYI,78,1.26,1.5050000000000001
cake,0.98762906,gN2gAsYI,79,0.93,1.075
backpack,0.98762906,gN2gAsYI,80,NA,NA
wheat,0.82846034,gN2gAsYI,81,1.41,1.51
moose,0.9686832,gN2gAsYI,82,NA,NA
refrigerator,0.98762906,gN2gAsYI,83,1.42,1.6400000000000001
hand,0.98762906,gN2gAsYI,84,1.105,1.33
skateboard,0.98762906,gN2gAsYI,85,1.26,1.395
zebra,0.971374,gN2gAsYI,86,0.995,1.105
lightning,0.98762906,gN2gAsYI,87,1.105,1.26
bicycle,0.98762906,gN2gAsYI,88,NA,NA
chain,0.97537524,gN2gAsYI,89,1.135,1.35
ghost,0.9346095,gN2gAsYI,90,0.905,1.02
helmet,0.98762906,gN2gAsYI,91,1.07,1.19
Zeppelin,0.97484463,gN2gAsYI,92,NA,NA
igloo,0.98762906,gN2gAsYI,93,1.095,1.25
steering wheel,1,gN2gAsYI,94,1.2550000000000001,1.7750000000000001
eye,0.8070316,gN2gAsYI,95,1.035,1.345
lightswitch,0.81247115,gN2gAsYI,96,NA,NA
bottle,0.98762906,gN2gAsYI,97,1.75,1.8800000000000001
ball,0.86970586,gN2gAsYI,98,0.9,1.11
present,0.98762906,gN2gAsYI,99,NA,NA
watch,0.98762906,gN2gAsYI,100,1.1400000000000001,1.26
Pig,0.81636226,gN2gAsYI,101,1.375,1.5
microscope,0.98762906,gN2gAsYI,102,1.27,1.43
sled,0.98762906,gN2gAsYI,103,1.285,1.495
padlock,0.98762906,gN2gAsYI,104,1.53,1.93
match,0.98762906,gN2gAsYI,105,1.3299999999999998,1.5699999999999998
picture,0.98762906,gN2gAsYI,106,NA,NA
Cannon,0.9628011,gN2gAsYI,107,1.03,1.37
bear,0.9384345,gN2gAsYI,108,1.9100000000000001,2.165
snail,0.93214697,gN2gAsYI,109,1.58,1.95
toothbrush,0.98762906,gN2gAsYI,110,NA,NA
mailbox,0.9697986,gN2gAsYI,111,1.17,1.6600000000000001
heel,0.62028414,gN2gAsYI,112,1.6400000000000001,1.875
bra,0.98762906,gN2gAsYI,113,1.3800000000000001,1.675
tail,1,gN2gAsYI,114,1.61,1.845
ship,0.98762906,gN2gAsYI,115,NA,NA
lipstick,0.98762906,gN2gAsYI,116,NA,NA
drum,0.9743202,gN2gAsYI,117,1.035,1.225
hamburger,0.98762906,gN2gAsYI,118,1.3900000000000001,1.665
dog,0.96664715,gN2gAsYI,119,0.98,1.205
spaghetti,0.98762906,gN2gAsYI,120,1.125,1.375
sofa,0.98762906,gN2gAsYI,121,NA,NA
rocket,0.97625846,gN2gAsYI,122,1.19,1.345
Church,0.98762906,gN2gAsYI,123,NA,NA
Fork,0.98762906,gN2gAsYI,124,NA,NA
piggy bank,0.91914845,gN2gAsYI,125,1.84,1.985
cheese,0.98762906,gN2gAsYI,126,1.06,1.415
neck,0.98762906,gN2gAsYI,127,1.325,1.46
fountain,1,gN2gAsYI,128,1.695,1.85
gorilla,0.9897771,gN2gAsYI,129,1.29,1.615
pitcher,0.9416654,gN2gAsYI,130,1.07,1.205
key,0.9249341,gN2gAsYI,131,1.04,1.19
smoke,0.95488805,gN2gAsYI,132,2.04,2.145
plate,0.95469403,gN2gAsYI,133,NA,NA
sink,0.9603057,gN2gAsYI,134,1.0849999999999997,1.2049999999999998
toilet,0.98762906,gN2gAsYI,135,0.97,1.08
stethoscope,0.98762906,gN2gAsYI,136,NA,NA
bomb,0.96710056,gN2gAsYI,137,1.08,1.295
wheelchair,0.98762906,gN2gAsYI,138,1.04,1.3800000000000001
mop,0.98343736,gN2gAsYI,139,1.305,1.435
tie,0.9520813,gN2gAsYI,140,1.16,1.32
stove,0.98762906,gN2gAsYI,141,2.225,2.375
guitar,0.98762906,gN2gAsYI,142,1.0050000000000001,1.12
egg,0.98762906,gN2gAsYI,143,1.495,1.725
safety pin,0.934864,gN2gAsYI,144,1.8900000000000001,2.0100000000000002
banana,0.98762906,gN2gAsYI,145,0.975,1.36
panda,0.98762906,gN2gAsYI,146,0.98,1.25
shower,0.98762906,gN2gAsYI,147,1.33,1.565
dinosaur,0.98762906,gN2gAsYI,148,1.2550000000000001,1.485
camel,0.98762906,gN2gAsYI,149,1.185,1.415
razor,0.9611021,gN2gAsYI,150,1.645,2.085
Castle,0.97422874,gN2gAsYI,151,1.18,1.36
fire hydrant,0.9938145,gN2gAsYI,152,1.805,2.165
Moon,0.98762906,gN2gAsYI,153,0.885,1.145
