transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
badge,0.98762906,LdzbtBGV,198,1.03,1.41
duck,0.9734828,LdzbtBGV,199,1.065,1.2
skateboard,0.98762906,LdzbtBGV,200,2.84,2.96
pen,0.8489591,LdzbtBGV,201,1.105,1.315
turkey,0.98762906,LdzbtBGV,202,1.21,1.35
snake,0.98762906,LdzbtBGV,203,1.22,1.415
thank you,0.8985411,LdzbtBGV,203,1.22,1.415
desk,0.98762906,LdzbtBGV,204,0.85,1.035
flower,0.9745724,LdzbtBGV,205,0.89,1.4
bee,0.9239685,LdzbtBGV,206,1.185,1.495
giraffe,0.98762906,LdzbtBGV,207,1.625,1.925
firetruck,0.9070424,LdzbtBGV,208,1.46,1.7
cup,0.98762906,LdzbtBGV,209,0.925,1.05
pillow,0.9540159,LdzbtBGV,210,0.925,1.36
purse,0.98762906,LdzbtBGV,211,1.065,1.5050000000000001
lock,0.93318754,LdzbtBGV,212,0.9399999999999998,1.2149999999999999
neck,0.96034133,LdzbtBGV,213,1.6099999999999997,1.7699999999999998
seahorse,1,LdzbtBGV,214,2.025,2.465
drawer,0.98762906,LdzbtBGV,215,1.005,1.38
beetle,0.98762906,LdzbtBGV,216,1.395,1.795
bottle,0.98762906,LdzbtBGV,217,1.325,1.715
fly,1,LdzbtBGV,218,1.7449999999999997,2.07
clock,0.98762906,LdzbtBGV,219,0.89,1.12
crown,0.97691375,LdzbtBGV,220,1.28,4.205
lightbulb,0.915608,LdzbtBGV,221,0.89,1.48
football,0.97035617,LdzbtBGV,222,1.035,1.365
cow,0.93852645,LdzbtBGV,223,0.965,1.435
Fox,0.9696283,LdzbtBGV,224,0.9349999999999998,1.13
scarf,0.98762906,LdzbtBGV,225,1.3949999999999998,1.6799999999999997
tank,0.9705619,LdzbtBGV,226,0.9099999999999998,1.1349999999999998
badger,0.98762906,LdzbtBGV,227,1.41,1.94
box,0.96481895,LdzbtBGV,228,1.3999999999999997,1.6949999999999998
fire,0.98762906,LdzbtBGV,229,0.8349999999999999,1.1149999999999998
Soldier,0.98762906,LdzbtBGV,230,0.935,1.135
bird,0.9461162,LdzbtBGV,231,1.71,2.0300000000000002
foot,NA,LdzbtBGV,232,1.5050000000000001,1.645
bomb,0.96710056,LdzbtBGV,233,1.025,1.4149999999999998
lipstick,0.98762906,LdzbtBGV,234,1.7,1.805
fence,0.9484293,LdzbtBGV,235,0.8149999999999998,0.9799999999999999
lion,0.90909386,LdzbtBGV,236,0.8249999999999998,1.3099999999999998
steering wheel,1,LdzbtBGV,237,1.27,1.935
deer,0.9154691,LdzbtBGV,238,1.1849999999999998,1.5449999999999997
glasses,0.97422343,LdzbtBGV,239,1.15,1.38
lightning,0.98762906,LdzbtBGV,240,1.27,1.41
seal,0.97570086,LdzbtBGV,241,1.555,1.855
cage,0.98762906,LdzbtBGV,242,0.875,1.32
hanger,0.97741014,LdzbtBGV,243,0.91,1.365
banana,0.98762906,LdzbtBGV,244,0.98,1.355
roof,0.9715819,LdzbtBGV,245,0.9549999999999998,1.2399999999999998
Castle,0.98762906,LdzbtBGV,246,0.805,1.325
Snowman,0.98762906,LdzbtBGV,247,0.8449999999999999,1.5049999999999997
arm,0.9742014,LdzbtBGV,248,1.055,1.41
Apple,0.9743076,LjdbzuFh,3,0.88,1.325
hi,0.43124244,LjdbzuFh,4,0.935,1.2550000000000001
eye,0.7980655,LjdbzuFh,5,1.1099999999999999,1.4749999999999999
porcupine,0.98762906,LjdbzuFh,6,1.585,2.13
curtain,0.96499586,LjdbzuFh,7,0.9699999999999999,1.1349999999999998
thumb,0.67438054,LjdbzuFh,8,1.0050000000000001,1.215
pea,0.78756523,LjdbzuFh,9,1.165,1.5150000000000001
helicopter,0.98762906,LjdbzuFh,10,1.365,1.79
puddle,0.90608394,LjdbzuFh,11,1.5150000000000001,1.8
NA,NA,LjdbzuFh,12,0.91,1.045
pillow,0.7869307,LjdbzuFh,13,1.1500000000000001,1.435
panda,0.97441083,LjdbzuFh,14,1.02,1.49
cherry,0.8332177,LjdbzuFh,15,1.225,1.635
ax,0.5717179,LjdbzuFh,16,1.05,1.28
hair to,0.56730497,LjdbzuFh,17,1.55,2.815
bottle,0.98762906,LjdbzuFh,18,0.805,1.1500000000000001
finger,0.98762906,LjdbzuFh,19,1.79,2.1350000000000002
Knight,0.9818529,LjdbzuFh,20,1.11,1.37
blanket,0.98762906,LjdbzuFh,21,1.28,1.545
book,0.93150675,LjdbzuFh,22,0.9400000000000001,1.095
camel,0.96698385,LjdbzuFh,23,0.915,1.295
helmet,0.98762906,LjdbzuFh,24,1.415,1.735
the bird,0.6776452,LjdbzuFh,25,1.78,2.355
lightbulb,0.9156085,LjdbzuFh,26,1.16,1.605
suitcase,0.9745845,LjdbzuFh,27,1.1649999999999998,1.5999999999999996
match,0.98762906,LjdbzuFh,28,0.9,1.1400000000000001
hook,0.9843767,LjdbzuFh,29,1.05,1.21
heel,0.94632345,LjdbzuFh,30,1.035,1.36
skateboard,0.98762906,LjdbzuFh,31,1.405,1.95
button,0.97186077,LjdbzuFh,32,1.09,1.205
teapot,0.9382962,LjdbzuFh,33,1.705,1.885
Note book,0.8068975,LjdbzuFh,34,1.61,2.125
window,0.97501636,LjdbzuFh,35,0.8799999999999999,4.239999999999999
cup,0.98762906,LjdbzuFh,36,0.835,1.045
kite,0.9514446,LjdbzuFh,37,0.875,1.17
feather,0.9808611,LjdbzuFh,38,1.045,1.425
fence,0.8976677,LjdbzuFh,39,1.02,1.2750000000000001
bomb,0.96718365,LjdbzuFh,40,1.175,1.5350000000000001
lamp,0.97634417,LjdbzuFh,41,1.095,4.355
Mouse,0.98762906,LjdbzuFh,42,0.185,1.365
ear,0.9468574,LjdbzuFh,43,0.81,1.11
pan,0.9016619,LjdbzuFh,44,1.05,1.3900000000000001
glove,0.98762906,LjdbzuFh,45,0.895,1.19
cage,0.8715453,LjdbzuFh,46,1.07,1.355
basket,0.98762906,LjdbzuFh,47,1.09,1.59
lion,0.9571701,LjdbzuFh,48,1.2099999999999997,1.7799999999999998
ladder,0.98762906,LjdbzuFh,49,0.975,1.375
