transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
button,0.98762906,USuTlSte,248,NA,NA
magnet,0.98762906,uTlYOegV,1,1.75,1.98
arm pit,0.52496433,uTlYOegV,2,1.805,2.245
skate,0.9706098,uTlYOegV,3,1.1,1.2750000000000001
porcupine,0.98762906,uTlYOegV,4,NA,NA
tomato,0.98762906,uTlYOegV,5,1.08,1.33
fly,0.98762906,uTlYOegV,6,0.97,1.2
Genie,1,uTlYOegV,7,1.155,1.485
balloon,1,uTlYOegV,8,1.0799999999999998,1.3149999999999997
banana,0.98762906,uTlYOegV,9,0.805,1.105
hand,0.9818757,uTlYOegV,10,1.02,1.285
cloud,0.98762906,uTlYOegV,11,1.53,1.7550000000000001
violin,0.98762906,uTlYOegV,12,1.2099999999999997,1.6599999999999997
teapot,0.93829507,uTlYOegV,13,NA,NA
globe,0.9758253,uTlYOegV,14,1.1,1.315
arm,0.96261525,uTlYOegV,15,0.91,1.18
baby,0.98762906,uTlYOegV,16,0.8599999999999999,1.025
necklace,0.98762906,uTlYOegV,17,1,1.1300000000000001
lion,0.93104887,uTlYOegV,18,0.8699999999999999,1.2499999999999998
plug,0.98762906,uTlYOegV,19,1.4000000000000001,1.58
house,0.9687474,uTlYOegV,20,1.175,1.33
spaghetti,0.98762906,uTlYOegV,21,1.28,1.42
couch,0.98762906,uTlYOegV,22,1.155,1.29
present,0.98762906,uTlYOegV,23,1.6949999999999998,1.7999999999999998
pen,0.95198256,uTlYOegV,24,1.08,1.23
peas,0.2800503,uTlYOegV,25,2.19,2.485
drawer,0.98762906,uTlYOegV,26,1.3,1.6300000000000001
fence,0.98762906,uTlYOegV,27,1.065,1.23
pineapple,0.98762906,uTlYOegV,28,1.34,1.605
gorilla,0.9897959,uTlYOegV,29,1.09,1.235
wall,1,uTlYOegV,30,1.09,1.35
teeth,0.92501837,uTlYOegV,31,1.645,1.795
shower,0.98762906,uTlYOegV,32,1.0499999999999998,1.3549999999999998
trophy,0.98762906,uTlYOegV,33,1.6449999999999998,1.7499999999999998
igloo,0.98762906,uTlYOegV,34,1.425,1.6400000000000001
safe,0.98762906,uTlYOegV,35,1.395,1.56
lightswitch,0.903977,uTlYOegV,36,1.2550000000000001,1.375
football,0.97037137,uTlYOegV,37,1.085,1.22
turtle,0.98762906,uTlYOegV,38,1.025,1.18
ice cream,1,uTlYOegV,39,0.8899999999999999,1.005
mushroom,0.98762906,uTlYOegV,40,0.8250000000000001,1.24
hamburger,0.98762906,uTlYOegV,41,0.805,0.965
hook,0.98762906,uTlYOegV,42,NA,NA
telescope,0.98762906,uTlYOegV,43,1.195,1.345
car,1,uTlYOegV,44,0.92,1.155
bag,0.9764635,uTlYOegV,45,1.085,1.285
penny,0.8323411,uTlYOegV,46,2.1550000000000002,2.41
crown,0.97691375,uTlYOegV,47,1.0050000000000001,1.315
cow,0.98762906,uTlYOegV,48,1.29,1.44
painting,0.98762906,uTlYOegV,49,2.65,3.09
acorn,0.98762906,uTlYOegV,50,1.3599999999999999,1.8749999999999998
flower,0.9741472,uTlYOegV,51,1.0599999999999998,1.3649999999999998
stoplight,0.95730895,uTlYOegV,52,1.395,1.845
camel,0.9857809,uTlYOegV,53,0.99,1.305
rocket,0.9728308,uTlYOegV,54,1.6,1.725
butterfly,0.98762906,uTlYOegV,55,2.405,2.6249999999999996
Snowman,0.98762906,uTlYOegV,56,1.21,1.645
turkey,0.98762906,uTlYOegV,57,1.21,1.32
truck,0.98762906,uTlYOegV,58,1.34,1.55
candle,0.98762906,uTlYOegV,59,1.045,1.415
oven,0.9805575,uTlYOegV,60,1.575,1.865
vacuum,0.98762906,uTlYOegV,61,1.8049999999999997,2.2049999999999996
balloon,0.98762906,uTlYOegV,62,1.5150000000000001,1.945
ladybug,0.98818153,uTlYOegV,63,1.3699999999999999,1.8549999999999998
jar,0.98762906,uTlYOegV,64,1.3399999999999999,1.6599999999999997
shirt,0.9693519,uTlYOegV,65,1.875,2.1350000000000002
ladder,0.98762906,uTlYOegV,66,1.005,1.4099999999999997
doctor scope,0.9179949,uTlYOegV,67,2.8899999999999997,3.5549999999999993
Bridge,0.98762906,uTlYOegV,68,1.8,2.235
scarf,0.98762906,uTlYOegV,69,1.82,1.985
tennis racket,0.74130076,uTlYOegV,70,2.095,2.235
pirate,0.98762906,uTlYOegV,71,1.1500000000000001,1.465
hose,0.9705354,uTlYOegV,72,1.24,1.47
nose,0.9708478,uTlYOegV,73,1.3649999999999998,1.6849999999999998
hair,0.944249,uTlYOegV,74,1.065,1.295
statue,0.98762906,uTlYOegV,75,1.245,1.665
cage,0.98762906,uTlYOegV,76,1.15,1.5449999999999997
skunk,0.98762906,uTlYOegV,77,1.28,1.4000000000000001
helmet,0.98762906,uTlYOegV,78,1.145,1.365
