transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
ostrich,1,MKQhwf6Z,162,0.6799999999999999,1.2799999999999998
slide,0.98762906,MKQhwf6Z,163,0.71,1.305
injection,0.98762906,MKQhwf6Z,164,2.4050000000000002,2.83
harp,0.9724546,MKQhwf6Z,165,0.875,1.025
steering wheel,1,MKQhwf6Z,166,1.1300000000000001,1.725
moose,0.9422003,MKQhwf6Z,167,1.38,1.8899999999999997
motorcycle,0.98762906,MKQhwf6Z,168,1.42,1.87
helicopter,0.98762906,MKQhwf6Z,169,0.7399999999999999,1.1099999999999999
Mountain,0.98762906,MKQhwf6Z,170,0.9449999999999998,1.1249999999999998
lawnmower,0.93927866,MKQhwf6Z,171,2.25,2.71
bathtub,0.93218535,MKQhwf6Z,172,0.9849999999999999,1.4899999999999998
NA,NA,MKQhwf6Z,173,0.795,0.915
desk,1,MKQhwf6Z,174,0.8899999999999999,1.035
cat,0.98249584,MKQhwf6Z,175,1.0199999999999998,1.1349999999999998
flower,0.9745322,MKQhwf6Z,176,0.805,1.245
kite,0.98762906,MKQhwf6Z,177,0.7799999999999999,0.8849999999999999
shell,0.9725628,MKQhwf6Z,178,1.48,1.94
wheelchair,0.98762906,MKQhwf6Z,179,1.0499999999999998,1.5249999999999997
anchor,0.9677539,MKQhwf6Z,180,1.495,1.85
Ed,0.47231302,MKQhwf6Z,181,0.8499999999999999,1.055
rain,0.9612682,MKQhwf6Z,182,1.1,1.855
Fox,0.9217666,MKQhwf6Z,183,0.9199999999999998,1.4249999999999998
ear,0.98232037,MKQhwf6Z,184,0.935,1.2650000000000001
dress,0.931338,MKQhwf6Z,185,0.72,1.02
lightbulb,0.9156607,MKQhwf6Z,186,1.025,1.61
bow,0.93363726,MKQhwf6Z,187,1.42,1.85
skate,0.98762906,MKQhwf6Z,188,1.6199999999999997,1.9649999999999996
crab,0.98762906,MKQhwf6Z,189,1.6,1.9100000000000001
shower,0.98762906,MKQhwf6Z,190,1.145,1.47
mail,0.9589702,MKQhwf6Z,191,1.37,1.77
box,0.94142145,MKQhwf6Z,192,0.8699999999999999,1.045
lightning,0.98762906,MKQhwf6Z,193,1.7899999999999998,2.2549999999999994
sandwich,0.98762906,MKQhwf6Z,194,1.225,1.8
thumb,1,MKQhwf6Z,195,1.1799999999999997,1.5249999999999997
