transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
tank,0.9705699,5eV01OVb,205,1.135,1.315
clown,0.98762906,5eV01OVb,206,1.385,1.83
butter,0.98762906,5eV01OVb,207,1.7,2.035
bird,0.9717298,5eV01OVb,208,1.405,1.72
egg,1,5eV01OVb,209,1.1249999999999998,1.2949999999999997
snail,0.98762906,5eV01OVb,210,1.485,1.85
watch,0.98762906,5eV01OVb,211,1.61,2.075
papers,0.98762906,5eV01OVb,212,1.145,1.46
pancake,0.98762906,5eV01OVb,213,2.8099999999999996,3.3149999999999995
mail,0.95898813,5eV01OVb,214,1.69,2.005
closet,0.98762906,5eV01OVb,215,1.25,1.5250000000000001
skateboard,0.98762906,5eV01OVb,216,1.1400000000000001,1.595
saxophone,0.98762906,5eV01OVb,217,1.235,1.87
cup,0.97518766,5eV01OVb,218,2.07,2.235
leaf,0.98762906,5eV01OVb,219,1.33,1.5050000000000001
nail,0.9852598,5eV01OVb,220,1.065,1.395
shovel,0.98762906,5eV01OVb,221,1.075,1.495
fireman,0.98762906,5eV01OVb,222,1.1500000000000001,1.53
button,0.98750865,5eV01OVb,223,1.62,1.76
leg,0.98762906,5eV01OVb,224,1.31,1.645
jar,0.98762906,5eV01OVb,225,1.205,1.635
box,0.95846385,5eV01OVb,226,1.18,1.415
piggy bank,0.92810595,5eV01OVb,227,1.615,1.825
scissors,0.98762906,5eV01OVb,228,1.25,1.37
dress,0.98762906,5eV01OVb,229,1.075,1.28
Apple,0.9743076,5eV01OVb,230,1.135,1.28
pear,0.92659855,5eV01OVb,231,1.2,1.5150000000000001
match,0.98762906,5eV01OVb,232,1.135,1.71
lawnmower,0.93737465,5eV01OVb,233,1.16,1.815
barbecue,0.94260824,5eV01OVb,234,1.8599999999999997,2.4749999999999996
ax,0.58465016,5eV01OVb,235,1.055,1.6400000000000001
house,0.96873134,5eV01OVb,236,0.995,1.395
well,0.98762906,5eV01OVb,237,1.2550000000000001,1.6
knife,0.98762906,5eV01OVb,238,1.2650000000000001,1.56
car,1,5eV01OVb,239,1,1.3900000000000001
puzzle,0.98762906,5eV01OVb,240,1.43,1.7650000000000001
flower,0.97420835,5eV01OVb,241,1.1300000000000001,1.555
palette,1,5eV01OVb,242,1.5,1.7750000000000001
pen,0.95385545,5eV01OVb,243,1.12,1.405
pillow,0.98762906,5eV01OVb,244,1.715,1.99
dog,0.96664715,5eV01OVb,245,0.89,1.175
spaghetti,0.98762906,5eV01OVb,246,1.305,1.645
bathtub,0.93217970000000006,5eV01OVb,247,1.79,2.36
NA,NA,5eV01OVb,248,1.55,2.71
vacuum,0.98762906,5XFsqowe,1,1.41,1.875
train,0.9770568,5XFsqowe,2,1.0499999999999998,1.4399999999999997
neck,0.98762906,5XFsqowe,3,1.08,1.335
rocket,0.9769774,5XFsqowe,4,1.055,1.19
Road,0.98762906,5XFsqowe,5,0.965,1.355
frog,0.98762906,5XFsqowe,6,0.9400000000000001,1.23
squirrel,0.98762906,5XFsqowe,7,1.0699999999999998,1.3899999999999997
box,0.98762906,5XFsqowe,8,0.985,1.145
letter,0.98762906,5XFsqowe,9,1.32,1.575
raccoon,0.9608537,5XFsqowe,10,1.3499999999999999,1.7049999999999998
drawer,0.98762906,5XFsqowe,11,1.0749999999999997,1.3999999999999997
purse,0.98762906,5XFsqowe,12,0.9550000000000001,1.09
pool,0.97937363,5XFsqowe,13,1.5249999999999997,1.8249999999999997
helicopter,0.98762906,5XFsqowe,14,1.045,1.42
witch,0.904264,5XFsqowe,15,1.1449999999999998,1.2949999999999997
trophy,0.98762906,5XFsqowe,16,1.1,1.23
tail,0.96130896,5XFsqowe,17,1.3049999999999997,1.6549999999999998
ant,0.9145285,5XFsqowe,18,0.98,1.225
piggy bank,0.8369821,5XFsqowe,19,1.21,1.69
glasses,0.96973723,5XFsqowe,20,1.0050000000000001,1.205
woman,0.98762906,5XFsqowe,21,1.08,1.42
can,NA,5XFsqowe,22,1.67,2.085
girl,0.98762906,5XFsqowe,23,1.07,1.37
stethoscope,0.98762906,5XFsqowe,24,2.275,2.38
mirror,0.98762906,5XFsqowe,25,1.1400000000000001,1.495
swing,0.9644565,5XFsqowe,26,1.1400000000000001,1.465
gun,1,5XFsqowe,27,1.1049999999999998,1.4749999999999999
basket,0.98762906,5XFsqowe,28,0.965,1.125
tennis racket,0.74036777,5XFsqowe,29,1.44,1.8900000000000001
lightning,0.98762906,5XFsqowe,30,1.19,1.365
nest,0.98762906,5XFsqowe,31,0.98,1.1300000000000001
