transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
mask,0.9737588,nsbbspws,166,2.2499999999999996,2.5849999999999995
drum,0.9428432,nsbbspws,167,1.0749999999999997,1.2449999999999999
swan,0.92399865,nsbbspws,168,1.3349999999999997,1.5699999999999998
NA,NA,nsbbspws,169,NA,NA
curtains,0.97378486,nsbbspws,170,0.9949999999999999,1.3899999999999997
grapes,1,nsbbspws,171,1.13,1.3599999999999999
ladder,0.98382056,nsbbspws,172,1.1099999999999999,1.4599999999999997
revolver,0.9760297,nsbbspws,173,1.3449999999999998,2.13
Fork,0.91965324,nsbbspws,174,1.5349999999999997,1.7349999999999997
palette,0.78393114,nsbbspws,175,1.4149999999999998,1.7049999999999998
bee,0.94696784,nsbbspws,176,1.2399999999999998,1.4249999999999998
beard,1,nsbbspws,177,1.065,1.3349999999999997
porcupine,0.98762906,nsbbspws,178,1.0999999999999999,2.0599999999999996
wing,0.9646102,nsbbspws,179,1.265,1.6099999999999997
book,0.9652726,nsbbspws,180,NA,NA
lighthouse,0.965207,nsbbspws,181,1.015,1.38
feather,0.4933463,nsbbspws,182,1.1049999999999998,1.3699999999999999
dinosaur,0.80776685,nsbbspws,183,1.1549999999999998,1.6999999999999997
Aquarium,0.98762906,nsbbspws,184,2.1199999999999997,2.4949999999999997
baby,0.9383363,nsbbspws,185,1.2199999999999998,1.5199999999999998
telescope,0.98762906,nsbbspws,186,1.185,1.75
envelope,0.97445256,nsbbspws,187,1.1349999999999998,2.005
frog,0.98762906,nsbbspws,188,0.8649999999999999,1.255
teapot,0.93829787,nsbbspws,189,0.9749999999999999,1.4999999999999998
mud,0.46945423,nsbbspws,190,1.0399999999999998,1.2599999999999998
parachute,0.96956587,nsbbspws,191,0.9599999999999999,1.265
rollerskate,0.96173424,nsbbspws,192,1.025,1.3749999999999998
truck game,0.85169834,nsbbspws,193,0.8699999999999999,1.3349999999999997
dress,0.98762906,nsbbspws,194,0.8799999999999999,1.17
trashcan,0.4861732,nsbbspws,195,0.8749999999999999,1.15
ghost,1,nsbbspws,196,0.8599999999999999,1.4499999999999997
peacock,0.98762906,nsbbspws,197,1.2099999999999997,1.8049999999999997
graham crackers,0.98762906,nsbbspws,198,1.5449999999999997,2.1599999999999997
fire,1,nsbbspws,199,1.2249999999999999,1.5099999999999998
NA,NA,nsbbspws,200,0.9099999999999998,1.4349999999999998
Moon,0.89150304,nsbbspws,201,1.1949999999999998,1.5449999999999997
statue,0.957952,nsbbspws,202,2.6099999999999994,2.7299999999999995
NA,NA,nsbbspws,203,0.9599999999999999,1.3649999999999998
bench,0.96387804,nsbbspws,204,2.2299999999999995,2.6149999999999998
cow,0.8417465,nsbbspws,205,0.8749999999999999,1.2999999999999998
sock,0.9242919,nsbbspws,206,1.055,1.5599999999999998
NA,NA,nsbbspws,207,1.1949999999999998,1.5749999999999997
brush,1,nsbbspws,208,1.13,1.5549999999999997
Bridge,0.92504436,nsbbspws,209,0.8749999999999999,1.3299999999999998
nurse,0.98762906,nsbbspws,210,0.8449999999999999,1.2599999999999998
hand,0.88299847,nsbbspws,211,0.8599999999999999,1.035
Lobster,0.9600226,nsbbspws,212,0.7899999999999999,1.6649999999999998
hippo,0.9749829,nsbbspws,213,NA,NA
egg,0.9732667,nsbbspws,214,1.0399999999999998,1.2949999999999997
rope,0.9241797,nsbbspws,215,0.8349999999999999,1.3449999999999998
skateboard,0.98762906,nsbbspws,216,1.0499999999999998,1.6849999999999998
net,0.6130146,nsbbspws,217,0.9649999999999999,1.2049999999999998
Mouse,0.98762906,nsbbspws,218,0.8149999999999998,1.15
ladybug,0.98762906,nsbbspws,219,0.9349999999999998,1.6599999999999997
elephant,0.97523314,nsbbspws,220,1.0199999999999998,1.5799999999999998
umbrella,0.98762906,nsbbspws,221,0.8199999999999998,1.5199999999999998
sweater,0.9724935,nsbbspws,222,0.9899999999999999,1.3249999999999997
NA,NA,nsbbspws,223,1.3299999999999998,1.6149999999999998
hamburger,0.98762906,nsbbspws,224,0.9499999999999998,1.8199999999999996
pirate,0.95463914,nsbbspws,225,1.025,1.4549999999999998
camera,0.97093135,nsbbspws,226,0.9049999999999999,1.3949999999999998
