transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
llama,0.9717903,b4XEmCtg,32,1.21,1.69
pitcher,0.924048,b4XEmCtg,33,1.42,1.54
pineapple,0.98762906,b4XEmCtg,34,1.2750000000000001,1.9100000000000001
net,0.85228604,b4XEmCtg,35,1.125,1.315
skunk,0.98762906,b4XEmCtg,36,1.2049999999999998,1.4499999999999997
envelope,0.98762906,b4XEmCtg,37,1.23,1.7750000000000001
seahorse,1,b4XEmCtg,38,1.1949999999999998,1.6899999999999997
pumpkin,0.98762906,b4XEmCtg,39,1.04,1.18
octopus,0.98762906,b4XEmCtg,40,2.175,2.6999999999999997
wig,0.98762906,b4XEmCtg,41,1.25,1.555
badge,0.98762906,b4XEmCtg,42,1.57,2.06
Genie,1,b4XEmCtg,43,1.2999999999999998,1.8899999999999997
sink,0.9603057,b4XEmCtg,44,1.435,1.68
swing,0.98762906,b4XEmCtg,45,1.105,1.725
pelican,0.98762906,b4XEmCtg,46,1.0050000000000001,1.19
Queen,0.98762906,b4XEmCtg,47,1.4199999999999997,1.8899999999999997
pillow,0.98762906,b4XEmCtg,48,1.405,1.915
mailbox,0.96981126,b4XEmCtg,49,1.985,2.52
umbrella,0.98762906,b4XEmCtg,50,1.5599999999999998,2.2549999999999994
boats,0.8475903,b4XEmCtg,51,1.715,1.955
carousel,0.98762906,b4XEmCtg,52,1.485,2.21
Tire,1,b4XEmCtg,53,1.655,2.1350000000000002
ring,0.92858756,b4XEmCtg,54,1.29,1.835
pants,0.98762906,b4XEmCtg,55,1.5199999999999998,1.8949999999999998
bathtub,0.9321684,b4XEmCtg,56,1.815,2.57
feather,0.98762906,b4XEmCtg,57,1.55,1.98
spaghetti,0.98762906,b4XEmCtg,58,1.49,2.6
swan,0.96555257,b4XEmCtg,59,1.52,2.035
door,0.97611445,b4XEmCtg,60,1.345,1.885
panda,0.98762906,b4XEmCtg,61,1.41,1.945
shell,0.96927387,b4XEmCtg,62,1.545,1.9100000000000001
bee,0.9239935,b4XEmCtg,63,1.7749999999999997,2.175
rabbit,0.98762906,b4XEmCtg,64,1.395,1.77
tomato,0.98762906,b4XEmCtg,65,1.445,1.975
ax,0.5846539,b4XEmCtg,66,1.615,1.84
bottle,0.98762906,b4XEmCtg,67,1.075,1.55
shoe,0.9615032,b4XEmCtg,68,1.305,1.845
guitar,0.98762906,b4XEmCtg,69,1.585,2.08
stoplight,1,b4XEmCtg,70,2.23,2.745
razor,0.96167886,b4XEmCtg,71,1.565,2.145
thumb,0.98762906,b4XEmCtg,72,1.83,2.24
dragon,0.98762906,b4XEmCtg,73,1.45,1.935
Bell,1,b4XEmCtg,74,1.395,1.87
teacup,1,b4XEmCtg,75,2.07,2.22
Bowl,0.9191183,b4XEmCtg,76,1.1400000000000001,1.605
diaper,0.98762906,b4XEmCtg,77,1.245,1.79
sled,0.98762906,b4XEmCtg,78,1.7299999999999998,2.1499999999999995
train,0.97709316,b4XEmCtg,79,1.5050000000000001,1.98
mirror,0.98762906,b4XEmCtg,80,1.695,2.21
Church,0.98762906,b4XEmCtg,81,1.5549999999999997,1.7999999999999998
lawnmower,1,b4XEmCtg,82,1.1899999999999997,2.0349999999999997
vest,0.98762906,b4XEmCtg,83,1.45,1.725
turkey chest,0.9662904,b4XEmCtg,84,2.075,3.045
