transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
lightbulb,0.915608,J6kvSjcf,220,1.0599999999999998,1.7199999999999998
Mountain,0.98762906,J6kvSjcf,221,1.5949999999999998,2.1599999999999997
window,0.9327419,J6kvSjcf,222,1.055,1.5749999999999997
Paperclip,0.98762906,J6kvSjcf,223,1.1099999999999999,1.6599999999999997
bricks,0.9711104,J6kvSjcf,224,1.595,1.795
foot,0.98762906,J6kvSjcf,225,1.8149999999999997,1.9799999999999998
train,0.9770568,J6kvSjcf,226,1.305,1.685
skeleton,0.98762906,J6kvSjcf,227,1.2099999999999997,1.7899999999999998
City,0.98475766,J6kvSjcf,228,1.6500000000000001,1.935
heel,0.94632345,J6kvSjcf,229,1.3049999999999997,1.5999999999999996
beard,0.98762906,J6kvSjcf,230,2.3149999999999995,2.6499999999999995
lion,0.9580401,J6kvSjcf,231,1.1449999999999998,1.7149999999999996
flashlight,1,J6kvSjcf,232,1.13,1.7549999999999997
peacock,0.98762906,J6kvSjcf,233,1.2899999999999998,1.6699999999999997
mailbox,0.9698492,J6kvSjcf,234,1.6149999999999998,2.07
hippopotamus,0.98762906,J6kvSjcf,235,3.265,3.6750000000000003
brunch,0.98762906,J6kvSjcf,236,1.3699999999999999,1.6299999999999997
football,0.97037137,J6kvSjcf,237,1.2650000000000001,1.51
windmill,0.96313820000000006,J6kvSjcf,238,1.035,1.5999999999999996
peas,0.9545386,J6kvSjcf,239,1.8849999999999998,2.2049999999999996
bone,0.9812991,J6kvSjcf,240,1.265,1.6999999999999997
crackers,0.98762906,J6kvSjcf,241,1.1449999999999998,1.5649999999999997
turkey,0.98762906,J6kvSjcf,242,1.1999999999999997,1.5399999999999998
dresser,0.98762906,J6kvSjcf,243,1.0699999999999998,1.5699999999999998
truck,0.98762906,J6kvSjcf,244,1.33,1.52
shower,0.98762906,J6kvSjcf,245,1.0899999999999999,1.4799999999999998
shark,0.98762906,J6kvSjcf,246,1.06,1.2750000000000001
bird,0.9717298,J6kvSjcf,247,2.0199999999999996,2.3099999999999996
Mouse,0.98762906,J6kvSjcf,248,1.185,1.475
volcano,0.98762906,j8kMztXk,1,1.565,2.2800000000000002
teeth,0.98762906,j8kMztXk,2,1.685,1.85
thumb,0.939601,j8kMztXk,3,1.19,1.51
wishing well,0.98762906,j8kMztXk,4,1.86,2.495
shell,1,j8kMztXk,5,1.245,1.56
carrot,0.98762906,j8kMztXk,6,1.28,1.54
mirror,0.98762906,j8kMztXk,7,2.38,2.71
papers,0.98762906,j8kMztXk,8,2.39,2.72
brush,0.98762906,j8kMztXk,9,1.3900000000000001,1.575
piano,0.98762906,j8kMztXk,10,1.1500000000000001,1.575
yoyo,0.9264048,j8kMztXk,11,2.71,3.055
present,0.98762906,j8kMztXk,12,1.61,1.96
rhinoceros,0.98762906,j8kMztXk,13,2.29,3
camel,0.9700795,j8kMztXk,14,1.7850000000000001,2.14
fish,1,j8kMztXk,15,1.05,1.205
lightning,0.98762906,j8kMztXk,16,1.3900000000000001,1.555
reindeer,0.98762906,j8kMztXk,17,1.3,1.7650000000000001
Bridge,0.96397245,j8kMztXk,18,1.1400000000000001,1.375
Barrel,0.97310257,j8kMztXk,19,1.25,1.675
leaf,0.98762906,j8kMztXk,20,1.11,1.3
sheep,0.98762906,j8kMztXk,21,1.95,2.15
toaster,0.98762906,j8kMztXk,22,1.7850000000000001,1.905
globe,0.98762906,j8kMztXk,23,1.1899999999999997,1.5349999999999997
rain,1,j8kMztXk,24,1.18,1.62
scarf,0.98762906,j8kMztXk,25,1.2,1.43
bra,0.98762906,j8kMztXk,26,2.1550000000000002,2.5100000000000002
table,0.98762906,j8kMztXk,27,1.1400000000000001,1.295
mop,0.92316407,j8kMztXk,28,1.59,1.81
train,0.977075,j8kMztXk,29,1.8900000000000001,2.275
refrigerator,0.98762906,j8kMztXk,30,1.2,1.6500000000000001
pillow,0.98762906,j8kMztXk,31,1.5150000000000001,1.74
elephant,0.98762906,j8kMztXk,32,1.115,1.31
bride,0.98762906,j8kMztXk,33,1.075,1.47
microscope,0.98762906,j8kMztXk,34,1.575,1.96
violin,0.98762906,j8kMztXk,35,1.7850000000000001,2.465
acorn,0.98762906,j8kMztXk,36,1.32,1.8900000000000001
fireman,0.98762906,j8kMztXk,37,1.46,1.98
boy,0.9766644,j8kMztXk,38,1.31,1.575
pear,0.9356123,j8kMztXk,39,2.085,2.37
strawberry,0.98762906,j8kMztXk,40,2.19,2.6550000000000002
octopus,0.98762906,j8kMztXk,41,1.71,2.48
rocking chair,0.6992363,j8kMztXk,42,1.615,2.19
window,0.9482538,j8kMztXk,43,0.99,1.295
girl,0.98762906,j8kMztXk,44,1,1.26
worm,0.98762906,j8kMztXk,45,2.05,2.465
magnet,0.98762906,j8kMztXk,46,1.6,2
snake,0.97914886,j8kMztXk,47,1.295,1.45
porcupine,0.98762906,j8kMztXk,48,1.4599999999999997,2.1799999999999997
robot,0.98762906,j8kMztXk,49,1.34,1.655
NA,NA,j8kMztXk,50,3.16,3.73
showerhead,0.83729684,j8kMztXk,51,2.23,2.73
penny,0.9787246,j8kMztXk,52,1.58,1.82
tomato,0.98762906,j8kMztXk,53,1.42,1.825
