transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
sprinkler,0.98762906,HPgSeCJg,161,1.685,2.015
cheese,1,HPgSeCJg,162,1.2650000000000001,1.645
deer,0.9525467,HPgSeCJg,163,1.145,1.35
watch,0.98762906,HPgSeCJg,164,0.895,1.075
salt,0.9246176,HPgSeCJg,165,0.895,1.18
toothbrush,0.98762906,HPgSeCJg,166,1.375,1.48
net,0.92394006,HPgSeCJg,167,0.975,1.145
wing,0.9770804,HPgSeCJg,168,1.975,2.305
ghost,0.9346095,HPgSeCJg,169,1.065,1.22
lettuce,0.98762906,HPgSeCJg,170,1.02,1.455
blimp,0.98762906,HPgSeCJg,171,1.305,1.48
scissors,0.98762906,HPgSeCJg,172,0.77,1.2750000000000001
rake,0.97208446,HPgSeCJg,173,0.75,0.935
Pig,0.98762906,HPgSeCJg,174,1.04,1.2
turtle,0.943052,HPgSeCJg,175,0.84,1.1400000000000001
lamp,0.98762906,HPgSeCJg,176,0.905,1.135
crab,0.98762906,HPgSeCJg,177,1.2650000000000001,1.465
fishing pole,0.98762906,HPgSeCJg,178,1.415,1.915
thumb,0.98762906,HPgSeCJg,179,0.995,1.21
hat,0.72421426,HPgSeCJg,180,1.0150000000000001,1.185
crackers,0.98762906,HPgSeCJg,181,1.175,1.3
toaster,0.98762906,HPgSeCJg,182,1.065,1.235
snake,0.98762906,HPgSeCJg,183,0.73,1.03
ladybug,0.98762906,HPgSeCJg,184,1.225,1.445
shirt,0.98762906,HPgSeCJg,185,0.895,1.105
dinosaur,0.98762906,HPgSeCJg,186,1.07,1.585
boy,1,HPgSeCJg,187,1.26,1.445
bear,1,HPgSeCJg,188,1.11,1.325
bride,0.98762906,HPgSeCJg,189,1.52,1.79
ring,0.98762906,HPgSeCJg,190,0.965,1.295
skis,0.98762906,HPgSeCJg,191,1.835,2.055
typewriter,0.98762906,HPgSeCJg,192,1.08,1.5250000000000001
Apple,0.9671848,HPgSeCJg,193,0.885,1.01
banana,0.98762906,HPgSeCJg,194,0.9450000000000001,1.3
button,0.98762906,HPgSeCJg,195,NA,NA
