transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
safe,0.98762906,jldj59oY,134,1.2149999999999999,1.3449999999999998
hose,0.9705573,jldj59oY,135,1.065,1.62
Pizza,0.98762906,jldj59oY,136,1.585,1.73
railroad tracks,0.9693256,jldj59oY,137,1.18,1.615
lock,0.9674208,jldj59oY,138,1.2399999999999998,1.38
kite,0.98762906,jldj59oY,139,1.09,1.195
helicopter,0.98762906,jldj59oY,140,1.1149999999999998,1.4399999999999997
bear,1,jldj59oY,141,1.4249999999999998,1.6399999999999997
nurse,0.98762906,jldj59oY,142,1.26,1.635
pillow,0.98762906,jldj59oY,143,1.09,1.29
hook,0.98762906,jldj59oY,144,NA,NA
bench,0.9708557,jldj59oY,145,NA,NA
shoulder,0.98762906,jldj59oY,146,1.0999999999999999,1.5099999999999998
crown,0.97691375,jldj59oY,147,1.235,1.5
chest,0.98762906,jldj59oY,148,NA,NA
owl,0.94507915,jldj59oY,149,0.845,1.195
leg,0.98762906,jldj59oY,150,1.03,1.165
bag,0.9764635,jldj59oY,151,0.85,1.11
plug,0.98762906,jldj59oY,152,1.1,1.2550000000000001
bicycle,0.98762906,jldj59oY,153,1.2750000000000001,1.49
shirt,0.98762906,jldj59oY,154,1.21,1.32
wheelchair,0.98762906,jldj59oY,155,1.26,1.7850000000000001
rug,0.98762906,jldj59oY,156,1.11,1.31
neck,0.98762906,jldj59oY,157,1.34,1.5
handcuffs,0.98762906,jldj59oY,158,1.08,1.51
pool,0.9577256,jldj59oY,159,1.25,1.545
man,0.9886505,jldj59oY,160,1.7550000000000001,2.005
iron,0.98762906,jldj59oY,161,1.4099999999999997,1.6599999999999997
wolf,0.96150535,jldj59oY,162,1.715,1.845
toothbrush,0.98762906,jldj59oY,163,1.3699999999999999,1.4899999999999998
chicken,0.98762906,jldj59oY,164,1.16,1.275
bottle,0.98762906,jldj59oY,165,1.0699999999999998,1.2149999999999999
kangaroo,0.98674756,jldj59oY,166,1.4549999999999998,1.9299999999999997
chain,0.9693746,jldj59oY,167,1.575,1.95
garbage can,0.98762906,jldj59oY,168,1.5549999999999997,1.6599999999999997
net,0.9747398,jldj59oY,169,1.075,1.185
trophy,0.98762906,jldj59oY,170,1.4099999999999997,1.5149999999999997
spoon,0.98762906,jldj59oY,171,0.8,1.245
guitar,0.9744661,jldj59oY,172,1.665,1.79
eagle,0.98762906,jldj59oY,173,1.28,1.605
typewriter,0.98762906,jldj59oY,174,NA,NA
basket,0.98762906,jldj59oY,175,1.2999999999999998,1.4549999999999998
diaper,0.98762906,jldj59oY,176,1.41,1.54
clock,0.98762906,jldj59oY,177,0.875,1.0150000000000001
finger,0.98762906,jldj59oY,178,1.1500000000000001,1.29
tent,0.9765212,jldj59oY,179,NA,NA
leaf,0.9658444,jldj59oY,180,0.9649999999999999,1.0749999999999997
palm tree,0.9594673,jldj59oY,181,1.055,1.59
tomato,0.98762906,jldj59oY,182,1.4249999999999998,1.8149999999999997
football,0.97035617,jldj59oY,183,1.545,1.69
ax,0.58465016,jldj59oY,184,1.07,1.205
backpack,0.98762906,jldj59oY,185,1.045,1.1549999999999998
skunk,0.98762906,jldj59oY,186,NA,NA
anchor,0.96776587,jldj59oY,187,1.26,1.3800000000000001
fishing pole,0.98762906,jldj59oY,188,1.11,1.27
thumb,0.9624895,jldj59oY,189,1.3599999999999999,1.4999999999999998
drawer,0.98762906,jldj59oY,190,1.065,1.455
pen,0.8943713,jldj59oY,191,1.1549999999999998,1.2949999999999997
nest,0.98762906,jldj59oY,192,1.415,1.605
book,0.96523714,jldj59oY,193,1.035,1.135
