transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
pirate,0.98762906,7eDt9Gto,114,1.8,2.085
lion,0.9580424,7eDt9Gto,115,0.96,1.355
octopus,0.98762906,7eDt9Gto,116,0.9999999999999999,1.5349999999999997
jar,0.98762906,7eDt9Gto,117,1.385,1.705
water,0.98762906,7eDt9Gto,118,1.805,2.1350000000000002
snake,0.98762906,7eDt9Gto,119,1.055,1.255
Moon,0.98762906,7eDt9Gto,120,0.99,1.305
heart,0.9449894,7eDt9Gto,121,0.895,1.06
flower,0.9745322,7eDt9Gto,122,1.085,1.5050000000000001
crown,0.97691375,7eDt9Gto,123,1.3749999999999998,1.7199999999999998
raccoon,0.96113145,7eDt9Gto,124,2.005,2.5
bike,0.98762906,7eDt9Gto,125,1.0499999999999998,1.2299999999999998
butter,0.98762906,7eDt9Gto,126,1.23,1.5350000000000001
tail,1,7eDt9Gto,127,1.2899999999999998,1.5849999999999997
sweatshirt,0.98762906,7eDt9Gto,128,1.46,1.92
army man,0.9782162,7eDt9Gto,129,1.585,2.25
blanket,0.97060317,7eDt9Gto,130,1.1300000000000001,1.355
racket,0.98762906,7eDt9Gto,131,1.135,1.3
wheel,0.98762906,7eDt9Gto,132,1.185,1.53
toaster,0.98762906,7eDt9Gto,133,1.12,1.59
igloo,0.98762906,7eDt9Gto,134,1.03,1.495
bird,0.8876588,7eDt9Gto,135,1.115,1.47
backpack,0.98762906,7eDt9Gto,136,1.08,1.58
underwear,0.98762906,7eDt9Gto,137,1.1449999999999998,1.7599999999999998
goat,0.98762906,7eDt9Gto,138,1.645,1.805
rolling pin,0.9471992,7eDt9Gto,139,1.01,1.6400000000000001
stethoscope,0.98762906,7eDt9Gto,140,1.225,1.76
window,0.97894555,7eDt9Gto,141,0.9349999999999998,1.38
wheel,0.939445,7eDt9Gto,142,0.93,1.2750000000000001
cherry,0.98636055,7eDt9Gto,143,1.31,1.7750000000000001
wing,0.97708833,7eDt9Gto,144,1.095,1.3800000000000001
rabbit,0.98762906,7eDt9Gto,145,1.2149999999999999,1.4299999999999997
pale,0.7363905,7eDt9Gto,146,1.85,2.14
banana,0.98762906,7eDt9Gto,147,0.8300000000000001,1.2550000000000001
volcano,0.98762906,7eDt9Gto,148,1.83,2.3850000000000002
crab,0.98762906,7eDt9Gto,149,1.09,1.395
City,0.98475057,7eDt9Gto,150,1.225,1.365
broom,0.98762906,7eDt9Gto,151,0.9099999999999998,1.275
acorn,0.98762906,7eDt9Gto,152,1.115,1.58
sock,1,7eDt9Gto,153,1.005,1.1799999999999997
pin,0.9598492,7eDt9Gto,154,2.3899999999999997,2.6449999999999996
boat,0.98762906,7eDt9Gto,155,1.135,1.295
bra,0.98762906,7eDt9Gto,156,1.03,1.355
cigarette,0.9561052,7eDt9Gto,157,1.2550000000000001,1.54
balloon,0.98762906,7eDt9Gto,158,0.9550000000000001,1.385
Mountain,0.98762906,7eDt9Gto,159,1.45,1.625
monkey,0.98762906,7eDt9Gto,160,1.065,1.195
chimney,0.98762906,7eDt9Gto,161,1.3900000000000001,1.695
picture,0.98762906,7eDt9Gto,162,1.31,1.46
animal,0.9475838,7eDt9Gto,163,1.46,1.9100000000000001
ice cream,1,7eDt9Gto,164,1.3899999999999997,1.9499999999999997
banjo,0.98762906,7eDt9Gto,165,1.175,1.715
football,0.97037137,7eDt9Gto,166,1.08,1.335
tie,0.9639532,7eDt9Gto,167,0.9,1.225
ring,0.98762906,7eDt9Gto,168,1.05,1.33
dinosaur,0.98762906,7eDt9Gto,169,1.52,2.15
dolphin,0.98762906,7eDt9Gto,170,1.2,1.635
sailboat,0.9242221,7eDt9Gto,171,1.24,1.685
car,1,7eDt9Gto,172,0.905,1.18
bird,0.9717298,7eDt9Gto,173,0.86,1.205
cow,0.96830964,7eDt9Gto,174,1.8249999999999997,2.1449999999999996
