transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
train,0.9770568,x7qhJa5e,220,1.4199999999999997,1.8799999999999997
sword,0.9717859,x7qhJa5e,221,1.575,1.975
fence,0.98762906,x7qhJa5e,222,1.34,1.5
puzzle,0.98762906,x7qhJa5e,223,1.34,1.7
cup,0.93749094,x7qhJa5e,224,1.26,1.425
cactus,0.98047024,x7qhJa5e,225,1.0799999999999998,1.2299999999999998
watch,0.98762906,x7qhJa5e,226,1.445,1.645
man,0.9886686,x7qhJa5e,227,1.395,1.915
sock,0.97433406,x7qhJa5e,228,1.1949999999999998,1.4099999999999997
Sun,0.96556914,x7qhJa5e,229,1.185,1.475
mailbox,0.9697986,x7qhJa5e,230,1.02,1.615
clothespin,0.98762906,x7qhJa5e,231,2.4,3.0100000000000002
what that is,0.7630326,x7qhJa5e,232,3.41,4.03
rabbit,0.98762906,x7qhJa5e,233,1.3900000000000001,1.745
motorcycle,0.98762906,x7qhJa5e,234,1.07,1.815
fly,0.98762906,x7qhJa5e,235,1.125,1.53
toilet,0.98762906,x7qhJa5e,236,1.2750000000000001,1.69
mop,0.98762906,x7qhJa5e,237,1.235,1.455
clothes hanger,0.97312194,x7qhJa5e,238,1.7550000000000001,2.43
magnet,0.9857109,x7qhJa5e,239,1.215,1.705
seal,0.9765404,x7qhJa5e,240,1.36,1.75
rocket,0.9756678,x7qhJa5e,241,0.965,1.175
stove,0.98762906,x7qhJa5e,242,1.4199999999999997,1.7849999999999997
shirt,0.98762906,x7qhJa5e,243,1.4000000000000001,1.615
cool,0.8623952,x7qhJa5e,244,1.1249999999999998,1.5049999999999997
rolling pin,0.9260881,x7qhJa5e,245,1.115,1.49
boat,0.98762906,x7qhJa5e,246,1.2849999999999997,1.5299999999999998
saxophone,0.98762906,x7qhJa5e,247,2.3749999999999996,3.1099999999999994
lion,0.9580424,x7qhJa5e,248,1.26,1.665
Hook,0.8187093,XNB2Uw5z,1,1.215,1.335
tomato,0.9546767,XNB2Uw5z,2,1.155,1.58
apple,0.7671101,XNB2Uw5z,3,1.06,1.215
monkey,0.7865404,XNB2Uw5z,4,1.115,1.26
net,0.7353471,XNB2Uw5z,5,1.1500000000000001,1.34
globe,0.7732825,XNB2Uw5z,6,1.23,1.585
goat,0.76534677,XNB2Uw5z,7,1.1949999999999998,1.4099999999999997
best,0.7612869,XNB2Uw5z,8,1.41,1.58
bear,0.76479125,XNB2Uw5z,9,1.075,1.42
present,0.9546767,XNB2Uw5z,10,1.285,1.41
railroadtracks,NA,XNB2Uw5z,11,1.4000000000000001,2.07
bra,0.9546767,XNB2Uw5z,12,1.115,1.43
band aid,0.63941085,XNB2Uw5z,13,1.21,1.695
rake,0.9546767,XNB2Uw5z,14,1.07,1.2750000000000001
Gumtree,0.79125136,XNB2Uw5z,15,1.165,1.6500000000000001
nice,0.8390548,XNB2Uw5z,16,1.1500000000000001,1.4000000000000001
dentures,0.9546767,XNB2Uw5z,17,1.475,1.855
dime,0.9546767,XNB2Uw5z,18,1.51,1.945
genie,0.83771163,XNB2Uw5z,19,1.275,1.7049999999999998
purse,0.9546767,XNB2Uw5z,20,1.235,1.425
pizza,0.7477682,XNB2Uw5z,21,0.995,1.385
NA,NA,XNB2Uw5z,22,1.06,1.23
rug,0.9546767,XNB2Uw5z,23,1.18,1.465
lizard,0.74767363,XNB2Uw5z,24,1.2,1.575
elephant,0.767001,XNB2Uw5z,25,1.1,1.26
piano,0.7895087,XNB2Uw5z,26,1.0150000000000001,1.52
basket,0.9546767,XNB2Uw5z,27,1.5,1.685
glass,0.808329,XNB2Uw5z,28,2.485,2.81
gun,0.7370863,XNB2Uw5z,29,1.15,1.4949999999999997
iron,0.81490535,XNB2Uw5z,30,0.9999999999999999,1.4899999999999998
waffle,0.9546767,XNB2Uw5z,31,1.145,1.61
butterfly,0.77516705,XNB2Uw5z,32,1.6400000000000001,2.2
grill,0.8268624,XNB2Uw5z,33,1.53,1.87
Rose,0.7940311,XNB2Uw5z,34,1.56,1.97
skateboard,0.9546767,XNB2Uw5z,35,1.36,1.895
Lighthouse,0.7532371,XNB2Uw5z,36,1.115,1.6
rollerskates,0.85782,XNB2Uw5z,37,1.2550000000000001,1.915
cheese,0.8094602,XNB2Uw5z,38,1.055,1.4000000000000001
flashlight,0.7780822,XNB2Uw5z,39,1.375,1.945
pitcher,0.9546767,XNB2Uw5z,40,1.3599999999999999,1.4749999999999999
jump rope,0.9546767,XNB2Uw5z,41,1.5,1.97
but,0.8556078,XNB2Uw5z,42,1.125,1.25
spaghetti,0.9546767,XNB2Uw5z,43,1.615,1.905
cactus,0.9546767,XNB2Uw5z,44,1.235,1.3800000000000001
guitar,0.739854,XNB2Uw5z,45,1.355,1.7
fishing pole,0.8694358,XNB2Uw5z,46,1.5050000000000001,1.955
map,0.92531896,XNB2Uw5z,47,1.51,1.7650000000000001
balance,0.7541134,XNB2Uw5z,48,1.365,1.675
gorilla,0.78892773,XNB2Uw5z,49,1.395,1.835
clock,0.7315792,XNB2Uw5z,50,1.365,1.59
parachute,0.9546767,XNB2Uw5z,51,1.6549999999999998,1.8649999999999998
boat,0.75368327,XNB2Uw5z,52,1.5949999999999998,1.7899999999999998
swan,0.7902575,XNB2Uw5z,53,1.22,1.69
girl,0.82853115,XNB2Uw5z,54,1.79,2.115
parrot,0.9546767,XNB2Uw5z,55,1.385,1.62
aquarium,0.9546767,XNB2Uw5z,56,1.705,2.115
wig,0.9546767,XNB2Uw5z,57,1.1799999999999997,1.4599999999999997
crackers,0.9546767,XNB2Uw5z,58,0.9999999999999999,1.1649999999999998
rabbit,0.78343266,XNB2Uw5z,59,1.065,1.415
feather,0.9546767,XNB2Uw5z,60,1.125,1.26
broom,0.9546767,XNB2Uw5z,61,1.065,1.55
wait,0.79045117,XNB2Uw5z,62,1.675,1.85
motorcycle,0.74289143,XNB2Uw5z,63,1.655,2.215
button,0.82591295,XNB2Uw5z,64,1.68,1.825
shark,0.77721953,XNB2Uw5z,65,1.2550000000000001,1.445
microphone,0.9546767,XNB2Uw5z,66,1.18,1.9100000000000001
thumb,0.9546767,XNB2Uw5z,67,1.34,1.725
canoe,0.9546767,XNB2Uw5z,68,1.1500000000000001,1.62
piggy bank,0.9546767,XNB2Uw5z,69,1.5949999999999998,2.005
ride,0.7882964,XNB2Uw5z,70,1.82,2.375
drawer,0.9546767,XNB2Uw5z,71,1.405,1.885
