transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
shovel,0.8942573,HJf0Ezl5,58,1.27,1.665
parrot,0.98762906,HJf0Ezl5,59,1.34,1.715
doll,0.9772066,HJf0Ezl5,60,1.175,2.99
drum,0.96749747,HJf0Ezl5,61,1.04,1.435
Castle,0.9862764,HJf0Ezl5,62,1.395,1.98
lipstick,0.98762906,HJf0Ezl5,63,1.115,1.655
shirt,0.98762906,HJf0Ezl5,64,1.465,1.7
girl,0.98762906,HJf0Ezl5,65,1.92,2.34
hat,0.9859045,HJf0Ezl5,66,1.08,1.375
bread,0.9612696,HJf0Ezl5,67,1.485,1.805
statue,0.98762906,HJf0Ezl5,68,1.315,1.895
house,0.96873134,HJf0Ezl5,69,1.18,1.485
grapes,0.98762906,HJf0Ezl5,70,1.26,1.5150000000000001
ring,0.98762906,HJf0Ezl5,71,1.34,1.805
smoke,0.92900455,HJf0Ezl5,72,1.575,1.92
NA,NA,HJf0Ezl5,73,NA,NA
lightbulb,0.915608,HJf0Ezl5,74,1.075,1.7550000000000001
trashcan,0.48612738,HJf0Ezl5,75,1.09,1.84
cage,0.98762906,HJf0Ezl5,76,1.52,1.84
jar,0.98762906,HJf0Ezl5,77,1.32,1.72
Lobster,0.98762906,HJf0Ezl5,78,1.325,2.085
elephant,0.96530825,HJf0Ezl5,79,1.07,1.62
bowtie,0.8128289,HJf0Ezl5,80,1.62,2.29
Cube,0.9744898,HJf0Ezl5,81,1.34,1.6600000000000001
cheese,0.98762906,HJf0Ezl5,82,1.605,2.035
robot,0.98762906,HJf0Ezl5,83,1.19,1.77
gift,0.98762906,HJf0Ezl5,84,1.24,1.455
cigarette,0.98762906,HJf0Ezl5,85,1.3849999999999998,1.8349999999999997
chair,0.9885302,HJf0Ezl5,86,1.23,1.605
sheep,0.98762906,HJf0Ezl5,87,1.62,1.825
teeth,0.80550236,HJf0Ezl5,88,1.5,1.7750000000000001
Paperclip,0.98762906,HJf0Ezl5,89,1.17,1.77
spoon,0.98762906,HJf0Ezl5,90,1.34,1.695
sofa,0.98762906,HJf0Ezl5,91,1.205,1.7550000000000001
cherry,0.95899755,HJf0Ezl5,92,2.235,2.565
comb,0.96200055,HJf0Ezl5,93,1.195,1.53
giraffe,0.98762906,HJf0Ezl5,94,1.18,1.67
clamshell,0.9498528,HJf0Ezl5,95,1.315,2.065
tank,0.95554584,HJf0Ezl5,96,1.32,1.59
Bridge,0.91125953,HJf0Ezl5,97,1.17,1.59
