transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
picture,0.9659926,KaUpiGWZ,238,NA,NA
handcuffs,0.98762906,KaUpiGWZ,239,1.18,1.675
rhinoceros,0.98762906,KaUpiGWZ,240,1.025,1.75
neck,0.98762906,KaUpiGWZ,241,2.5349999999999997,2.655
badge,0.98762906,KaUpiGWZ,242,1.46,1.675
finger,0.98762906,KaUpiGWZ,243,1.115,1.5150000000000001
faucet,0.98762906,KaUpiGWZ,244,2.13,2.305
cheese,0.98762906,KaUpiGWZ,245,1.37,1.595
elephant,0.98762906,KaUpiGWZ,246,1.16,1.3849999999999998
windmill,0.96313167,KaUpiGWZ,247,1.5399999999999998,1.9349999999999996
spoon,0.98762906,KaUpiGWZ,248,1.385,1.635
knife,0.98762906,kubpSBLX,1,1.025,1.3599999999999999
clown,0.98762906,kubpSBLX,2,0.78,1.295
Moon,0.98762906,kubpSBLX,3,0.7899999999999999,1.0949999999999998
telescope,0.98762906,kubpSBLX,4,0.795,1.345
mushroom,0.98762906,kubpSBLX,5,1.04,1.205
gun,0.96992695,kubpSBLX,6,0.7799999999999999,1.0299999999999998
swan,0.9655873,kubpSBLX,7,0.8999999999999999,1.265
scissors,0.98762906,kubpSBLX,8,0.905,1.205
cup,0.98762906,kubpSBLX,9,1.12,1.27
nest,0.98762906,kubpSBLX,10,0.765,1.065
Church,0.98762906,kubpSBLX,11,0.84,1.285
beaver,0.98762906,kubpSBLX,12,1.01,1.165
frog,0.9736096,kubpSBLX,13,0.785,1.0150000000000001
eagle,0.98762906,kubpSBLX,14,1.1500000000000001,1.48
chest,0.9520146,kubpSBLX,15,0.995,1.16
house,0.93157464,kubpSBLX,16,0.74,0.9550000000000001
chair,0.98762906,kubpSBLX,17,0.975,1.235
brush,0.98762906,kubpSBLX,18,0.89,1.145
tank,0.9705619,kubpSBLX,19,0.89,1.145
Genie,1,kubpSBLX,20,0.86,1.21
can,NA,kubpSBLX,21,1.25,1.59
dragon,0.98762906,kubpSBLX,22,0.8150000000000001,1.095
