transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
doll,0.9771987,QgPwhi4C,184,1.1649999999999998,1.5399999999999998
turkey,0.98762906,QgPwhi4C,185,1.3499999999999999,1.4999999999999998
beaver,0.98762906,QgPwhi4C,186,0.98,1.43
spider,1,QgPwhi4C,187,1.3649999999999998,1.8149999999999997
camera,0.97238743,QgPwhi4C,188,1.2849999999999997,1.7549999999999997
hanger,0.97741014,QgPwhi4C,189,0.8649999999999999,1.2849999999999997
cloud,0.98762906,QgPwhi4C,190,1.2849999999999997,1.6399999999999997
ice cream,1,QgPwhi4C,191,0.8899999999999999,1.6149999999999998
sheep,0.9705232,QgPwhi4C,192,1.0849999999999997,1.2799999999999998
lamp,0.98762906,QgPwhi4C,193,1.1949999999999998,1.5299999999999998
glove,0.7869058,QgPwhi4C,194,0.9099999999999998,1.1749999999999998
elephant,0.98762906,QgPwhi4C,195,0.8749999999999999,1.4149999999999998
porcupine,0.98762906,QgPwhi4C,196,1.0299999999999998,1.7099999999999997
acorn,0.98762906,QgPwhi4C,197,1.2999999999999998,1.8249999999999997
banana,0.98762906,QgPwhi4C,198,0.9849999999999999,1.5199999999999998
tank,0.9705619,QgPwhi4C,199,1.23,1.47
refrigerator,0.98762906,QgPwhi4C,200,1.21,1.835
hand bag,0.9264443,QgPwhi4C,201,1.2849999999999997,1.9299999999999997
crown,0.97691375,QgPwhi4C,202,0.995,1.435
Cannon,0.9628001,QgPwhi4C,203,1.3549999999999998,1.8249999999999997
suitcase,0.98762906,QgPwhi4C,204,1.4499999999999997,1.9099999999999997
pyramid,0.98762906,QgPwhi4C,205,1.265,1.7149999999999996
lipstick,0.98762906,QgPwhi4C,206,1.0699999999999998,1.6199999999999997
binoculars,0.98762906,QgPwhi4C,207,1.38,2.07
squirrel,0.98762906,QgPwhi4C,208,1.3849999999999998,1.7049999999999998
volcano,0.98762906,QgPwhi4C,209,1.2399999999999998,1.9849999999999997
raccoon,0.9608338,QgPwhi4C,210,0.905,1.54
flashlight,1,QgPwhi4C,211,1.0199999999999998,1.5999999999999996
Barrel,0.9778777,QgPwhi4C,212,0.9799999999999999,1.3749999999999998
