transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
wrench,0.97673786,iKPA373P,117,1.3749999999999998,1.5949999999999998
train,0.9770568,iKPA373P,118,1.5599999999999998,1.8949999999999998
microphone,0.98762906,iKPA373P,119,1.6549999999999998,2.3349999999999995
anchor,0.9677539,iKPA373P,120,1.3399999999999999,1.7349999999999997
Mountain,0.98762906,iKPA373P,121,1.7599999999999998,1.9849999999999997
volcano,0.98762906,iKPA373P,122,1.8399999999999996,2.5749999999999997
acorn,0.98762906,iKPA373P,123,1.5149999999999997,2.1049999999999995
bottle,0.98762906,iKPA373P,124,1.19,1.575
ring,0.98762906,iKPA373P,125,1.3699999999999999,1.6349999999999998
pillar,0.9574148,iKPA373P,126,1.585,1.935
fan,0.98762906,iKPA373P,127,1.3449999999999998,1.6649999999999998
banana,0.98762906,iKPA373P,128,1.7449999999999997,2.3049999999999997
asparagus,0.98762906,iKPA373P,129,1.8349999999999997,2.3699999999999997
carousel,0.98762906,iKPA373P,130,1.4299999999999997,2.1199999999999997
duck,0.97349,iKPA373P,131,2.1550000000000002,2.34
vase,0.98762906,iKPA373P,132,2.215,2.4399999999999995
desk,0.98762906,iKPA373P,133,1.5149999999999997,1.7149999999999996
Genie,1,iKPA373P,134,1.5399999999999998,1.9549999999999996
door,0.97612745,iKPA373P,135,1.2949999999999997,1.6249999999999998
shoe,0.9617967,iKPA373P,136,2.5449999999999995,2.7999999999999994
shot,0.98762906,iKPA373P,137,3.0649999999999995,3.3199999999999994
wing,0.97708833,iKPA373P,138,1.7199999999999998,2.1049999999999995
belt,0.98762906,iKPA373P,139,1.3249999999999997,1.6099999999999997
cow,0.90758216,iKPA373P,140,1.2349999999999999,1.5949999999999998
roof,0.98762906,iKPA373P,141,2.6599999999999997,2.8599999999999994
raccoon,0.9608338,iKPA373P,142,1.5399999999999998,1.8449999999999998
heart,1,iKPA373P,143,1.265,1.4549999999999998
Fox,0.9696387,iKPA373P,144,1.2199999999999998,1.4649999999999999
razor,0.96108425,iKPA373P,145,2.6149999999999998,2.8349999999999995
rake,0.97209406,iKPA373P,146,1.3749999999999998,1.6049999999999998
Bell,1,iKPA373P,147,1.1049999999999998,1.4549999999999998
steering wheel,0.94674194,iKPA373P,148,1.9149999999999998,2.5549999999999997
peacock,0.98762906,iKPA373P,149,2.03,2.26
Soldier,0.98762906,iKPA373P,150,1.5549999999999997,2.0399999999999996
blimp,0.98762906,iKPA373P,151,1.045,1.3049999999999997
shirt,0.98762906,iKPA373P,152,2.26,2.4549999999999996
sweater,0.98762906,iKPA373P,153,1.3749999999999998,1.7099999999999997
tennis racket,0.74075574,iKPA373P,154,1.5299999999999998,2.135
canoe,0.98762906,iKPA373P,155,1.5149999999999997,1.9699999999999998
car,1,iKPA373P,156,1.3949999999999998,1.7249999999999996
hand,0.9727746,iKPA373P,157,1.265,1.6549999999999998
eye,0.8018349,iKPA373P,158,0.9999999999999999,1.4099999999999997
tie,0.9141226,iKPA373P,159,1.5749999999999997,1.9449999999999996
mask,0.97198564,iKPA373P,160,1.2899999999999998,1.5899999999999999
curtains,0.98762906,iKPA373P,161,1.6849999999999998,1.8099999999999998
swing,0.98762906,iKPA373P,162,1.5199999999999998,1.7449999999999997
dentures,0.98762906,iKPA373P,163,1.5149999999999997,1.9899999999999998
backpack,0.98762906,iKPA373P,164,1.3749999999999998,1.9799999999999998
mosquito,0.98762906,iKPA373P,165,2.1249999999999996,2.3749999999999996
lock,0.9548717,iKPA373P,166,1.5699999999999998,1.8149999999999997
diaper,0.98762906,iKPA373P,167,1.6249999999999998,2.07
harp,0.97244436,iKPA373P,168,1.4849999999999999,1.6749999999999998
toaster,0.98762906,iKPA373P,169,1.6699999999999997,1.8549999999999998
fence,0.98762906,iKPA373P,170,1.5449999999999997,1.7599999999999998
bug,0.9605557,iKPA373P,171,1.9999999999999998,2.235
candle,0.98762906,iKPA373P,172,1.305,1.76
glove,0.98762906,iKPA373P,173,1.7199999999999998,1.9749999999999996
basket,0.98762906,iKPA373P,174,1.6949999999999998,1.8999999999999997
lightswitch,0.5601418,iKPA373P,175,1.3399999999999999,1.9249999999999996
shell,0.96916467,iKPA373P,176,1.38,1.6799999999999997
lipstick,0.98762906,iKPA373P,177,1.3699999999999999,1.9699999999999998
sheep,0.98762906,iKPA373P,178,1.8449999999999998,1.9949999999999997
smoke,0.92893964,iKPA373P,179,1.4899999999999998,1.6899999999999997
saw,0.98762906,iKPA373P,180,1.4649999999999999,1.8199999999999996
trashcan,0.4867765,iKPA373P,181,1.3749999999999998,1.6099999999999997
hook,0.9739331,iKPA373P,182,1.14,1.275
salt,0.98762906,iKPA373P,183,1.3099999999999998,1.5299999999999998
fish,1,iKPA373P,184,1.38,1.5749999999999997
thumb,0.84863687,iKPA373P,185,1.3149999999999997,1.5199999999999998
bag,0.9764185,iKPA373P,186,1.36,1.75
hair,0.96111304,iKPA373P,187,2.2699999999999996,2.5849999999999995
book,1,iKPA373P,188,1.3299999999999998,1.4899999999999998
sink,0.9603057,iKPA373P,189,2.0549999999999997,2.235
bird,0.9717298,iKPA373P,190,1.4649999999999999,1.8049999999999997
rocket,0.96195734,iKPA373P,191,1.6399999999999997,1.8349999999999997
owl,0.9830487,iKPA373P,192,1.0699999999999998,1.4649999999999999
cats,0.48785302,iKPA373P,193,1.15,1.4049999999999998
moose,0.96866715,iKPA373P,194,1.8599999999999997,2.1049999999999995
couch,0.98762906,iKPA373P,195,1.5799999999999998,1.7999999999999998
nest,0.98762906,iKPA373P,196,1.5899999999999999,1.7749999999999997
chair,0.98587954,iKPA373P,197,2.0949999999999998,2.445
toe,0.93413323,iKPA373P,198,1.6149999999999998,1.9549999999999996
man,0.9886686,iKPA373P,199,1.4199999999999997,1.8099999999999998
penguin,0.9795185,iKPA373P,200,1.5399999999999998,1.9199999999999997
tent,0.91595834,iKPA373P,201,1.3099999999999998,1.4799999999999998
skateboard,0.98762906,iKPA373P,202,1.5899999999999999,2.1799999999999997
lightbulb,0.91621417,iKPA373P,203,1.2299999999999998,1.8249999999999997
clock,0.98762906,iKPA373P,204,1.265,1.5299999999999998
pencil,0.98762906,iKPA373P,205,1.1249999999999998,1.5899999999999999
bricks,0.93268967,iKPA373P,206,1.3099999999999998,1.4699999999999998
bear,1,iKPA373P,207,1.5799999999999998,1.9599999999999997
washer machine,0.98762906,iKPA373P,208,1.9849999999999997,2.1899999999999995
Pizza,0.98762906,iKPA373P,209,1.5199999999999998,1.9849999999999997
spaghetti,0.98762906,iKPA373P,210,1.5299999999999998,1.8699999999999997
witch,0.91395545,iKPA373P,211,1.7199999999999998,1.9149999999999998
nurse,0.98762906,iKPA373P,212,1.2849999999999997,1.5699999999999998
ax,0.5846495,iKPA373P,213,1.5949999999999998,1.8749999999999998
fountain,0.98762906,iKPA373P,214,1.4849999999999999,1.7049999999999998
Tire,0.98170966,iKPA373P,215,1.0949999999999998,1.5199999999999998
rocking chair,0.8564253,iKPA373P,216,1.4799999999999998,2.3749999999999996
