transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
toothbrush,0.98762906,qwoPsBeF,140,NA,NA
flower,0.97422874,qwoPsBeF,141,1.205,1.35
power drill,0.97433865,qwoPsBeF,142,1.7,2.16
plate,0.98749316,qwoPsBeF,143,1.75,1.885
goat,0.9709413,qwoPsBeF,144,1.24,1.3800000000000001
Queen,0.92434114,qwoPsBeF,145,1.56,1.695
heel,0.9463279,qwoPsBeF,146,1.5050000000000001,1.6400000000000001
diaper,0.98762906,qwoPsBeF,147,2.16,2.31
motorcycle,0.98762906,qwoPsBeF,148,1.07,1.18
medal,0.9750382,qwoPsBeF,149,2.23,2.345
train tracks,0.9840616,qwoPsBeF,150,1.95,2.375
Knight,0.9802654,qwoPsBeF,151,1.825,1.985
ring,0.98762906,qwoPsBeF,152,1.355,1.54
helmet,0.98762906,qwoPsBeF,153,3.13,3.235
armpit,0.97097015,qwoPsBeF,154,1.665,1.8
yoyo,0.9267859,qwoPsBeF,155,2.145,2.455
sailor,0.9715738,qwoPsBeF,156,1.27,1.405
vase,0.89373064,qwoPsBeF,157,1.365,1.485
ship,0.98762906,qwoPsBeF,158,NA,NA
woman,0.98762906,qwoPsBeF,159,1.585,1.72
piggy bank,0.9464952,qwoPsBeF,160,2.02,2.1750000000000003
quarter,0.98762906,qwoPsBeF,161,1.365,1.47
oven,0.98762906,qwoPsBeF,162,NA,NA
suitcase,0.98762906,qwoPsBeF,163,NA,NA
volcano,0.9733226,qwoPsBeF,164,NA,NA
corn,1,qwoPsBeF,165,1.195,1.375
scarf,0.98762906,qwoPsBeF,166,1.565,1.695
chicken,0.98762906,qwoPsBeF,167,NA,NA
arm,0.9598057,qwoPsBeF,168,1.7850000000000001,1.965
staircase,0.9686848,qwoPsBeF,169,NA,NA
rockingchair,1,qwoPsBeF,170,NA,NA
mushroom,0.98762906,qwoPsBeF,171,1.575,1.76
thumb,0.9849694,qwoPsBeF,172,1.97,2.075
cigarette,0.98762906,qwoPsBeF,173,1.24,1.36
traffic light,0.98346776,qwoPsBeF,174,NA,NA
chimney,0.98762906,qwoPsBeF,175,1.3800000000000001,1.56
box,0.98475564,qwoPsBeF,176,1.06,1.165
skateboard,0.98762906,qwoPsBeF,177,NA,NA
bench,0.96773857,qwoPsBeF,178,1.03,1.1300000000000001
bone,0.87560636,qwoPsBeF,179,1.305,1.425
hose,0.9705354,qwoPsBeF,180,1.825,2.045
binoculars,0.98762906,qwoPsBeF,181,1.34,1.54
parachute,0.98762906,qwoPsBeF,182,1.98,2.44
Barrel,1,qwoPsBeF,183,1.11,1.245
leaf,0.98762906,qwoPsBeF,184,1.05,1.175
rolling pin,0.91372925,qwoPsBeF,185,1.58,1.86
sliding board,0.96618986,qwoPsBeF,186,2,2.45
Mouse,0.98762906,qwoPsBeF,187,1.575,1.72
bird,0.9717298,qwoPsBeF,188,0.8250000000000001,0.98
drawer,0.98762906,qwoPsBeF,189,1.6400000000000001,1.885
beard,0.98762906,qwoPsBeF,190,1.51,1.7
rope,0.98762906,qwoPsBeF,191,0.91,1.05
