transcript,confidence,Sub_Code,Trial,preciseStartTime,preciseEndTime
Sun,0.3896747,MKQhwf6Z,62,0.805,1.22
statue,0.98762906,MKQhwf6Z,63,1.1549999999999998,1.6649999999999998
ring,0.98762906,MKQhwf6Z,64,1.21,1.745
Church,0.98762906,MKQhwf6Z,65,0.9199999999999998,1.3949999999999998
drawer,0.98762906,MKQhwf6Z,66,0.91,1.3900000000000001
umbrella,0.98762906,MKQhwf6Z,67,1.44,1.805
Bowl,0.9688197,MKQhwf6Z,68,1.33,1.8
walrus,0.98762906,MKQhwf6Z,69,1.605,2.0100000000000002
sock,0.79976326,MKQhwf6Z,70,1.045,1.385
cup,0.98762906,MKQhwf6Z,71,NA,NA
volcano,0.98762906,MKQhwf6Z,72,1.215,1.715
door,0.97612745,MKQhwf6Z,73,1.225,1.6
vase,0.98762906,MKQhwf6Z,74,1.36,1.715
bike,0.97377414,MKQhwf6Z,75,1.045,1.2049999999999998
tent,0.9376184,MKQhwf6Z,76,2.0100000000000002,2.15
egg,0.98762906,MKQhwf6Z,77,1.395,1.585
owl,0.96122843,MKQhwf6Z,78,1.0499999999999998,1.5349999999999997
bra,0.98762906,MKQhwf6Z,79,1.05,1.5350000000000001
camera,0.98762906,MKQhwf6Z,80,0.9549999999999998,1.3349999999999997
Bridge,0.98762906,MKQhwf6Z,81,0.855,1.1500000000000001
pen,0.8943713,MKQhwf6Z,82,1.1,1.355
lightswitch,0.9754904,MKQhwf6Z,83,1.345,1.47
faucet,0.98762906,MKQhwf6Z,84,1.09,1.305
hair,0.9611826,MKQhwf6Z,85,1.335,1.645
guitar,0.93262804,MKQhwf6Z,86,1.37,1.655
curtains,1,MKQhwf6Z,87,NA,NA
pyramid,0.98762906,MKQhwf6Z,88,1.175,1.595
dentist,0.98762906,MKQhwf6Z,89,1.19,1.635
scale,0.98762906,MKQhwf6Z,90,1.08,1.67
merry go round,0.9711092,MKQhwf6Z,91,2.94,3.56
witch,0.9085616,MKQhwf6Z,92,1.0699999999999998,1.5899999999999999
chicken,0.92723775,MKQhwf6Z,93,1.015,1.38
cigarette,0.98762906,MKQhwf6Z,94,1.465,1.745
call,0.7833935,MKQhwf6Z,95,1.14,1.4499999999999997
girl,0.98762906,MKQhwf6Z,96,0.835,1.16
fire hydrant,0.82112527,MKQhwf6Z,97,1.295,1.6400000000000001
Spoon Me,0.46085772,MKQhwf6Z,98,1.22,1.555
rolling pin,0.9185051,MKQhwf6Z,99,0.915,1.655
phone,1,MKQhwf6Z,100,1.135,1.675
cactus,0.96258736,MKQhwf6Z,101,NA,NA
deer,0.90674704,MKQhwf6Z,102,1.2750000000000001,1.745
ladder,0.8464878,MKQhwf6Z,103,1.0949999999999998,1.5799999999999998
canoe,0.98762906,MKQhwf6Z,104,0.88,1.305
skis,0.98762906,MKQhwf6Z,105,0.9249999999999998,1.4449999999999998
flag,0.98762906,MKQhwf6Z,106,1.0050000000000001,1.425
balloon,0.98762906,MKQhwf6Z,107,1.12,1.805
unicycle,0.98762906,MKQhwf6Z,108,1.53,2.19
nurse,0.98762906,MKQhwf6Z,109,0.89,1.415
bird,0.9717298,MKQhwf6Z,110,1.055,1.41
football,0.97035617,MKQhwf6Z,111,1.065,1.315
mask,0.9720144,MKQhwf6Z,112,1.125,1.54
fishtank,0.88104135,MKQhwf6Z,113,0.975,1.41
lettuce,0.9863213,MKQhwf6Z,114,1.01,1.32
giraffe,0.98762906,MKQhwf6Z,115,1.035,1.4299999999999997
Queen,0.98762906,MKQhwf6Z,116,1.19,1.67
lamb,0.9660621,MKQhwf6Z,117,2.31,2.66
shoulder,0.98762906,MKQhwf6Z,118,1.4699999999999998,2.005
whistle,0.98876256,MKQhwf6Z,119,0.995,1.315
pants,0.98762906,MKQhwf6Z,120,1.07,1.24
Pig,0.98762906,MKQhwf6Z,121,1.06,1.235
parrot,0.96864486,MKQhwf6Z,122,0.8949999999999999,1.1149999999999998
plate,0.98762906,MKQhwf6Z,123,1.315,1.48
lock,1,MKQhwf6Z,124,1.1400000000000001,1.46
neck,0.9746296,MKQhwf6Z,125,1.415,1.55
jumprope,0.9682143,MKQhwf6Z,126,0.96,1.445
Cannon,0.96279913,MKQhwf6Z,127,0.895,1.26
man,0.9886686,MKQhwf6Z,128,0.905,1.325
elephant,0.98762906,MKQhwf6Z,129,0.74,0.935
car,1,MKQhwf6Z,130,0.8300000000000001,1.16
pan,0.9469102,MKQhwf6Z,131,1.16,1.6199999999999997
telescope,0.98762906,MKQhwf6Z,132,0.795,1.2750000000000001
pillar,0.95744133,MKQhwf6Z,133,0.8849999999999999,1.1899999999999997
jar,0.97711307,MKQhwf6Z,134,0.9199999999999998,1.2899999999999998
microphone,0.98762906,MKQhwf6Z,135,1.4399999999999997,2.05
strawberry,0.98762906,MKQhwf6Z,136,1.225,1.705
Snowman,0.98762906,MKQhwf6Z,137,0.72,1.455
baby,0.98762906,MKQhwf6Z,138,1.02,3.1750000000000003
glasses,0.98762906,MKQhwf6Z,139,0.96,1.205
stairs,0.98762906,MKQhwf6Z,140,0.8299999999999998,1.4649999999999999
basket,0.93589586,MKQhwf6Z,141,0.7149999999999999,0.9649999999999999
skateboard,0.98762906,MKQhwf6Z,142,0.9299999999999998,1.4149999999999998
can,0.9185008,MKQhwf6Z,143,0.8949999999999999,1.1649999999999998
peacock,0.98762906,MKQhwf6Z,144,1.065,1.2149999999999999
waffle,0.98762906,MKQhwf6Z,145,0.88,1.325
butterfly,0.98762906,MKQhwf6Z,146,0.775,1.335
plug,0.98762906,MKQhwf6Z,147,1.45,1.67
medal,0.8871178,MKQhwf6Z,148,1.07,1.3800000000000001
pear,0.9391747,MKQhwf6Z,149,1.125,1.42
shirt,0.9716598,MKQhwf6Z,150,0.8899999999999999,1.065
fence,0.98762906,MKQhwf6Z,151,0.8249999999999998,0.9799999999999999
rope,0.98762906,MKQhwf6Z,152,1.2299999999999998,1.4899999999999998
beaver,0.96065986,MKQhwf6Z,153,1.07,1.435
ax,0.5844207,MKQhwf6Z,154,0.7999999999999998,0.9699999999999999
cheese,0.97109175,MKQhwf6Z,155,0.7949999999999999,1.3249999999999997
corn,0.95083994,MKQhwf6Z,156,0.9949999999999999,1.2999999999999998
Paperclip,0.98762906,MKQhwf6Z,157,0.8649999999999999,0.9699999999999999
unicorn,0.98762906,MKQhwf6Z,158,0.845,1.4000000000000001
pirate,0.98762906,MKQhwf6Z,159,0.8599999999999999,1.1549999999999998
Lobster,0.98762906,MKQhwf6Z,160,1.6999999999999997,1.9999999999999998
eye,0.80889744,MKQhwf6Z,161,0.9349999999999998,1.3149999999999997
